npieces: 50
capacity: 4389
1 679 698 
2 947 123 
3 553 565 
4 433 554 
5 138 535 
6 326 64 
7 410 160 
8 328 754 
9 591 856 
10 663 689 
11 976 38 
12 472 802 
13 468 591 
14 679 851 
15 856 247 
16 689 243 
17 55 584 
18 911 143 
19 595 68 
20 550 821 
21 226 488 
22 28 118 
23 317 999 
24 213 613 
25 986 375 
26 243 687 
27 945 789 
28 124 270 
29 411 8 
30 229 222 
31 334 124 
32 549 162 
33 141 14 
34 684 540 
35 556 415 
36 930 984 
37 218 183 
38 492 347 
39 399 983 
40 592 853 
41 365 922 
42 298 152 
43 474 977 
44 672 316 
45 235 730 
46 848 529 
47 477 228 
48 121 248 
49 541 450 
50 462 223 
