npieces: 50
capacity: 2030
1 357 627 
2 750 831 
3 799 93 
4 947 574 
5 353 215 
6 872 933 
7 505 56 
8 731 127 
9 294 952 
10 546 333 
11 422 351 
12 66 934 
13 298 735 
14 201 103 
15 454 848 
16 499 808 
17 117 320 
18 681 483 
19 186 780 
20 825 953 
21 433 16 
22 254 955 
23 299 95 
24 503 178 
25 400 416 
26 54 99 
27 447 597 
28 671 227 
29 521 697 
30 56 618 
31 572 941 
32 823 527 
33 67 95 
34 494 656 
35 835 351 
36 140 68 
37 968 351 
38 374 96 
39 14 239 
40 875 810 
41 851 994 
42 253 765 
43 81 281 
44 938 657 
45 866 786 
46 106 190 
47 300 821 
48 548 733 
49 748 682 
50 9 635 
