npieces: 200
capacity: 5943550
1 122 100047 
2 414 100044 
3 36 100057 
4 181 100017 
5 854 100023 
6 196 100078 
7 911 100015 
8 734 100077 
9 111 100088 
10 44 100028 
11 726 100076 
12 669 100076 
13 446 100036 
14 598 100055 
15 647 100056 
16 31 100077 
17 495 100043 
18 802 100091 
19 355 100004 
20 688 100075 
21 959 100019 
22 930 100000 
23 254 100033 
24 401 100073 
25 335 100022 
26 274 100032 
27 332 100041 
28 962 100077 
29 968 100047 
30 825 100002 
31 660 100046 
32 798 100073 
33 582 100013 
34 423 100020 
35 830 100077 
36 251 100070 
37 662 100014 
38 951 100056 
39 726 100084 
40 897 100009 
41 201 100029 
42 892 100095 
43 320 100067 
44 976 100004 
45 673 100004 
46 517 100088 
47 636 100054 
48 412 100094 
49 217 100082 
50 162 100015 
51 497 100040 
52 242 100016 
53 263 100028 
54 518 100046 
55 27 100033 
56 794 100083 
57 619 100004 
58 301 100097 
59 670 100065 
60 492 100092 
61 47 100053 
62 101 100087 
63 170 100031 
64 989 100027 
65 638 100088 
66 430 100026 
67 47 100046 
68 961 100027 
69 622 100042 
70 276 100067 
71 184 100018 
72 8 100004 
73 824 100086 
74 625 100015 
75 154 100048 
76 867 100063 
77 285 100059 
78 213 100098 
79 475 100081 
80 405 100005 
81 640 100032 
82 424 100055 
83 765 100023 
84 748 100019 
85 768 100042 
86 388 100062 
87 858 100083 
88 350 100060 
89 204 100041 
90 997 100072 
91 7 100015 
92 527 100083 
93 679 100087 
94 394 100062 
95 602 100041 
96 871 100088 
97 347 100046 
98 483 100097 
99 990 100046 
100 958 100050 
101 799 100038 
102 538 100011 
103 228 100072 
104 466 100011 
105 811 100044 
106 916 100052 
107 409 100063 
108 597 100090 
109 969 100031 
110 783 100070 
111 93 100063 
112 977 100095 
113 803 100055 
114 211 100009 
115 471 100011 
116 165 100058 
117 969 100052 
118 83 100074 
119 627 100051 
120 735 100032 
121 498 100063 
122 227 100080 
123 342 100075 
124 417 100024 
125 303 100077 
126 769 100018 
127 54 100018 
128 622 100091 
129 525 100021 
130 645 100062 
131 484 100040 
132 515 100064 
133 689 100009 
134 234 100092 
135 699 100055 
136 560 100021 
137 275 100098 
138 293 100039 
139 656 100044 
140 78 100079 
141 109 100099 
142 763 100090 
143 553 100059 
144 289 100093 
145 763 100001 
146 236 100044 
147 952 100030 
148 485 100012 
149 715 100034 
150 228 100084 
151 951 100062 
152 515 100040 
153 116 100073 
154 14 100069 
155 764 100078 
156 210 100053 
157 816 100031 
158 913 100002 
159 148 100033 
160 271 100038 
161 603 100056 
162 717 100003 
163 576 100055 
164 272 100058 
165 275 100030 
166 172 100062 
167 597 100076 
168 850 100001 
169 512 100011 
170 99 100074 
171 245 100068 
172 424 100035 
173 243 100035 
174 664 100063 
175 73 100080 
176 301 100097 
177 840 100036 
178 299 100007 
179 960 100095 
180 334 100074 
181 357 100004 
182 639 100083 
183 726 100006 
184 178 100070 
185 827 100098 
186 543 100019 
187 424 100018 
188 363 100073 
189 546 100081 
190 11 100092 
191 276 100014 
192 709 100017 
193 862 100079 
194 698 100021 
195 155 100069 
196 876 100035 
197 590 100006 
198 640 100005 
199 425 100044 
200 983 100045 
