npieces: 2000
capacity: 5107460499
1 1405334 2405334 
2 1558675 2558675 
3 4353599 5353599 
4 6664319 7664319 
5 8814321 9814321 
6 5495773 6495773 
7 5017046 6017046 
8 5783669 6783669 
9 8494035 9494035 
10 8763574 9763574 
11 409324 1409324 
12 2091994 3091994 
13 5765532 6765532 
14 2055798 3055798 
15 878534 1878534 
16 38364 1038364 
17 2529292 3529292 
18 9569587 10569587 
19 6371037 7371037 
20 48867 1048867 
21 6803410 7803410 
22 7705988 8705988 
23 3070454 4070454 
24 1846308 2846308 
25 978099 1978099 
26 8598752 9598752 
27 3175391 4175391 
28 5787219 6787219 
29 4009043 5009043 
30 9977636 10977636 
31 6270919 7270919 
32 9193333 10193333 
33 475940 1475940 
34 158387 1158387 
35 4022843 5022843 
36 3465555 4465555 
37 2284904 3284904 
38 5501495 6501495 
39 8632505 9632505 
40 3148426 4148426 
41 8222308 9222308 
42 784134 1784134 
43 7340914 8340914 
44 8220224 9220224 
45 2179107 3179107 
46 8893601 9893601 
47 1684001 2684001 
48 9904113 10904113 
49 7417827 8417827 
50 2802262 3802262 
51 1470851 2470851 
52 9427303 10427303 
53 8589601 9589601 
54 8012677 9012677 
55 8767986 9767986 
56 2078280 3078280 
57 3742908 4742908 
58 1789567 2789567 
59 7187362 8187362 
60 2970057 3970057 
61 747592 1747592 
62 4849802 5849802 
63 5958774 6958774 
64 1147009 2147009 
65 6172786 7172786 
66 3265921 4265921 
67 5162752 6162752 
68 7157976 8157976 
69 9841547 10841547 
70 344472 1344472 
71 8476820 9476820 
72 1763998 2763998 
73 4591795 5591795 
74 8755774 9755774 
75 4924167 5924167 
76 3512888 4512888 
77 1782947 2782947 
78 5790747 6790747 
79 7518857 8518857 
80 3670516 4670516 
81 5278742 6278742 
82 6738489 7738489 
83 6132252 7132252 
84 7333246 8333246 
85 1512533 2512533 
86 7646782 8646782 
87 851760 1851760 
88 4970860 5970860 
89 2046302 3046302 
90 7095255 8095255 
91 1215453 2215453 
92 3931124 4931124 
93 5660080 6660080 
94 7537329 8537329 
95 8346428 9346428 
96 2099901 3099901 
97 6511542 7511542 
98 480161 1480161 
99 9056739 10056739 
100 8793810 9793810 
101 4164173 5164173 
102 8831588 9831588 
103 432763 1432763 
104 6679859 7679859 
105 2843252 3843252 
106 908032 1908032 
107 651775 1651775 
108 5646342 6646342 
109 6964879 7964879 
110 6761801 7761801 
111 8955538 9955538 
112 396267 1396267 
113 7431256 8431256 
114 2166271 3166271 
115 7219453 8219453 
116 5482733 6482733 
117 2957027 3957027 
118 6404117 7404117 
119 5418821 6418821 
120 5137172 6137172 
121 8497995 9497995 
122 6587533 7587533 
123 1301861 2301861 
124 6536215 7536215 
125 6081534 7081534 
126 1353086 2353086 
127 6775725 7775725 
128 3960622 4960622 
129 5766178 6766178 
130 157751 1157751 
131 6550711 7550711 
132 1376774 2376774 
133 4435619 5435619 
134 4145662 5145662 
135 157057 1157057 
136 3231310 4231310 
137 1367899 2367899 
138 3299953 4299953 
139 5885484 6885484 
140 1287918 2287918 
141 868316 1868316 
142 7953038 8953038 
143 7033552 8033552 
144 6355032 7355032 
145 9380061 10380061 
146 5431246 6431246 
147 6473466 7473466 
148 45558 1045558 
149 9361598 10361598 
150 8086123 9086123 
151 4599107 5599107 
152 1572803 2572803 
153 6095673 7095673 
154 2068675 3068675 
155 9764366 10764366 
156 5802614 6802614 
157 3880743 4880743 
158 5700693 6700693 
159 2155997 3155997 
160 2444248 3444248 
161 2439020 3439020 
162 5139688 6139688 
163 4927440 5927440 
164 611895 1611895 
165 4460161 5460161 
166 5657034 6657034 
167 6278844 7278844 
168 6097011 7097011 
169 9291676 10291676 
170 5856182 6856182 
171 2524644 3524644 
172 7852853 8852853 
173 7864446 8864446 
174 7059791 8059791 
175 2459735 3459735 
176 4900672 5900672 
177 2814553 3814553 
178 1343817 2343817 
179 6064742 7064742 
180 8037983 9037983 
181 5266779 6266779 
182 277287 1277287 
183 9752767 10752767 
184 2790398 3790398 
185 6923611 7923611 
186 8567838 9567838 
187 6599082 7599082 
188 8294613 9294613 
189 1627295 2627295 
190 6319129 7319129 
191 8153696 9153696 
192 7036095 8036095 
193 4950088 5950088 
194 3594582 4594582 
195 6961923 7961923 
196 7958313 8958313 
197 9655387 10655387 
198 9873325 10873325 
199 5707711 6707711 
200 8880677 9880677 
201 1178092 2178092 
202 9308017 10308017 
203 8869499 9869499 
204 6326686 7326686 
205 5009641 6009641 
