npieces: 50
capacity: 18125
1 748 345 
2 605 218 
3 1043 755 
4 986 655 
5 990 661 
6 1102 876 
7 192 21 
8 1085 839 
9 937 578 
10 889 510 
11 525 162 
12 1100 870 
13 506 150 
14 542 173 
15 500 146 
16 826 431 
17 316 57 
18 658 261 
19 630 238 
20 418 101 
21 517 157 
22 572 194 
23 884 503 
24 585 203 
25 899 524 
26 1105 882 
27 1152 995 
28 488 139 
29 1150 989 
30 911 540 
31 671 272 
32 585 203 
33 1014 703 
34 1025 722 
35 622 231 
36 689 288 
37 1150 988 
38 926 562 
39 1016 706 
40 981 647 
41 611 223 
42 1038 745 
43 94 5 
44 506 150 
45 934 574 
46 687 286 
47 884 504 
48 1108 888 
49 715 312 
50 1013 701 
