npieces: 50
capacity: 7221
1 836 443 
2 1093 855 
3 694 293 
4 1088 845 
5 1134 950 
6 993 666 
7 819 422 
8 743 340 
9 488 139 
10 1133 947 
11 810 412 
12 1099 868 
13 1111 896 
14 361 75 
15 447 116 
16 845 453 
17 342 67 
18 636 243 
19 1001 679 
20 1087 842 
21 1096 862 
22 1145 976 
23 1139 961 
24 1029 729 
25 695 294 
26 660 263 
27 565 189 
28 546 176 
29 1001 679 
30 885 505 
31 318 58 
32 942 585 
33 963 617 
34 840 448 
35 1037 744 
36 349 70 
37 883 502 
38 1086 840 
39 701 299 
40 1113 900 
41 978 641 
42 961 614 
43 1117 910 
44 1091 852 
45 111 7 
46 1026 724 
47 1046 761 
48 950 597 
49 375 81 
50 937 578 
