npieces: 100
capacity: 22022
1 1773 1593 
2 591 531 
3 394 354 
4 1379 1239 
5 1212 1092 
6 808 728 
7 1818 1638 
8 2020 1820 
9 1616 1456 
10 197 177 
11 788 708 
12 202 182 
13 808 728 
14 1616 1456 
15 2020 1820 
16 202 182 
17 591 531 
18 1970 1770 
19 2020 1820 
20 404 364 
21 1576 1416 
22 1010 910 
23 2020 1820 
24 1616 1456 
25 1773 1593 
26 1773 1593 
27 1182 1062 
28 394 354 
29 1010 910 
30 1010 910 
31 197 177 
32 1010 910 
33 2020 1820 
34 1616 1456 
35 985 885 
36 197 177 
37 2020 1820 
38 1773 1593 
39 1182 1062 
40 591 531 
41 788 708 
42 1379 1239 
43 591 531 
44 1010 910 
45 1576 1416 
46 1576 1416 
47 985 885 
48 808 728 
49 394 354 
50 197 177 
51 2020 1820 
52 985 885 
53 1182 1062 
54 394 354 
55 394 354 
56 1212 1092 
57 1773 1593 
58 2020 1820 
59 404 364 
60 1379 1239 
61 808 728 
62 1212 1092 
63 808 728 
64 1818 1638 
65 394 354 
66 2020 1820 
67 985 885 
68 1212 1092 
69 2020 1820 
70 1212 1092 
71 1616 1456 
72 591 531 
73 606 546 
74 985 885 
75 2020 1820 
76 1773 1593 
77 606 546 
78 202 182 
79 1212 1092 
80 1970 1770 
81 985 885 
82 202 182 
83 1212 1092 
84 2020 1820 
85 404 364 
86 1818 1638 
87 1010 910 
88 1379 1239 
89 1414 1274 
90 1970 1770 
91 202 182 
92 2020 1820 
93 404 364 
94 1414 1274 
95 404 364 
96 985 885 
97 985 885 
98 202 182 
99 591 531 
100 202 182 
