npieces: 100
capacity: 467977638
1 6594818 6594818 
2 3100431 3100431 
3 4827531 4827531 
4 5194971 5194971 
5 5544733 5544733 
6 7764249 7764249 
7 1267682 1267682 
8 2541201 2541201 
9 73535 73535 
10 9198258 9198258 
11 2839480 2839480 
12 5732022 5732022 
13 1436104 1436104 
14 6917938 6917938 
15 276434 276434 
16 5431800 5431800 
17 3545976 3545976 
18 2169775 2169775 
19 8094633 8094633 
20 8734911 8734911 
21 554494 554494 
22 2473152 2473152 
23 7426 7426 
24 7764672 7764672 
25 5085599 5085599 
26 1430748 1430748 
27 7645355 7645355 
28 9728047 9728047 
29 6025215 6025215 
30 1571808 1571808 
31 2131027 2131027 
32 6890385 6890385 
33 7762320 7762320 
34 5017007 5017007 
35 4176007 4176007 
36 5803823 5803823 
37 2722324 2722324 
38 1055731 1055731 
39 4101317 4101317 
40 3150118 3150118 
41 6076752 6076752 
42 1651586 1651586 
43 5557438 5557438 
44 3541916 3541916 
45 2680655 2680655 
46 8327517 8327517 
47 420141 420141 
48 2796429 2796429 
49 6566863 6566863 
50 8798418 8798418 
51 8248783 8248783 
52 5537091 5537091 
53 4198477 4198477 
54 1164737 1164737 
55 2436990 2436990 
56 44644 44644 
57 7005224 7005224 
58 9777147 9777147 
59 3826670 3826670 
60 5997989 5997989 
61 4212468 4212468 
62 5682758 5682758 
63 5792770 5792770 
64 7804317 7804317 
65 9801822 9801822 
66 4816253 4816253 
67 328012 328012 
68 7350324 7350324 
69 1222071 1222071 
70 8093140 8093140 
71 647456 647456 
72 2748218 2748218 
73 2336927 2336927 
74 6834874 6834874 
75 5151315 5151315 
76 9387028 9387028 
77 8192079 8192079 
78 8215639 8215639 
79 2388885 2388885 
80 5586320 5586320 
81 2517890 2517890 
82 1721013 1721013 
83 5115880 5115880 
84 582106 582106 
85 9512065 9512065 
86 3811834 3811834 
87 8752444 8752444 
88 2509064 2509064 
89 7669834 7669834 
90 4949715 4949715 
91 3236393 3236393 
92 109904 109904 
93 3792988 3792988 
94 7529965 7529965 
95 1684552 1684552 
96 6035289 6035289 
97 4943010 4943010 
98 8027293 8027293 
99 8543023 8543023 
100 8756270 8756270 
