Iteration;Time;BestFitness;LB-H0;UB-H0;LB-H1;UB-H1;LB-H2;UB-H2;LB-H3;UB-H3;LB-H4;UB-H4;LB-H5;UB-H5;LB-H6;UB-H6;LB-H7;UB-H7;
3;0,017;0,1020066508313544;0,0;0,0;0,0;0,0;0,0;2,983372921615546E-4;0,0;0,0;0,0;0,0;0,0;0,003106280965478714;0,0;0,0;0,0;0,0
4;0,026;0,10181155977830614;0,0;0,0;0,0;1,9509105304826857E-4;0,0;2,983372921615546E-4;0,0;0,0;0,0;0,0;0,0;0,003106280965478714;0,0;0,0;0,0;0,0
6;0,04;0,10124022169437874;0,0;0,0;0,0;1,9509105304826857E-4;0,0;5,713380839273974E-4;0,0;0,0;0,0;0,0;0,0;0,003106280965478714;0,0;0,0;0,0;0,0
12;0,159;0,10121488519398303;0,0;0,0033099626131517512;0,0;2,2549485352341136E-4;0,0;5,713380839273974E-4;0,0;0,0;0,0;2,533650039571178E-5;0,0;0,0031307103751319065;0,0;0,0;0,0;0,0
15;0,184;0,10111269464238626;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;5,713380839273974E-4;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,0031307103751319065;0,0;0,0;0,0;0,0
16;0,195;0,09834349206349247;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,0027692025788937924;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,0031307103751319065;0,0;0,0;0,0;0,0
17;0,204;0,09717756613756601;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,0027692025788937924;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,0031307103751319065;0,0;0,0;0,0;0,0
18;0,217;0,09403850437549732;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,0031390617620686845;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,0031307103751319065;0,0;0,0;0,0;0,0
20;0,229;0,09359554494828981;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,0031390617620686845;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
21;0,237;0,08995704412546535;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
23;0,244;0,08952493354598623;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
24;0,251;0,08872812333864988;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
25;0,257;0,08569485744737582;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
26;0,27;0,08567375432986979;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
28;0,292;0,08479360511590772;0,0;0,0034730558276077073;0,0;2,2549485352341136E-4;0,0;0,003638500822824464;0,0;0,0;0,0;1,0219055159677026E-4;0,0;0,003140754883761976;0,0;0,0;0,0;0,0
