npieces: 100
capacity: 16002838
1 2985989 1984274 
2 10387383 9388571 
3 4629919 3638061 
4 4070167 3068658 
5 2660701 1651535 
6 7896439 6894792 
7 3799436 2793560 
8 8378279 7382370 
9 8183589 7176584 
10 3625208 2632889 
11 10823085 9829006 
12 6599729 5608466 
13 10104488 9103919 
14 4916795 3918139 
15 8921688 7914383 
16 9503441 8509027 
17 3399783 2404896 
18 2774728 1765911 
19 3346661 2350628 
20 2528192 1518933 
21 5755697 4750176 
22 8185013 7186254 
23 8892029 7885279 
24 6465031 5462589 
25 10095051 9085407 
26 7619741 6620127 
27 10594656 9587933 
28 4293828 3290126 
29 8123632 7117624 
30 8784172 7790462 
31 10709298 9710596 
32 10292903 9293970 
33 10646590 9654382 
34 6396250 5399516 
35 10942943 9933895 
36 9727848 8723760 
37 9709186 8709423 
38 4360302 3352035 
39 9621938 8624223 
40 3983686 2980517 
41 8601830 7610258 
42 7853692 6848888 
43 5725004 4729489 
44 4407508 3411020 
45 10084486 9079898 
46 6834505 5836345 
47 5859287 4864876 
48 3754185 2754776 
49 3643117 2645938 
50 5416545 4409663 
51 10546187 9554825 
52 5215613 4217751 
53 2232553 1232112 
54 8288796 7286235 
55 5423295 4417099 
56 4215914 3208622 
57 4058379 3064276 
58 9657598 8665689 
59 9713005 8705567 
60 2367057 1365473 
61 9221157 8224327 
62 5141853 4144833 
63 4309835 3311162 
64 1571015 578761 
65 1287643 292894 
66 7293069 6286355 
67 3035858 2043359 
68 9543542 8534941 
69 10433348 9429719 
70 9559474 8559240 
71 5128506 4135320 
72 9651516 8660972 
73 4745193 3753305 
74 9551586 8552022 
75 8763622 7763578 
76 5775245 4773471 
77 5374139 4365237 
78 2344260 1338730 
79 6841613 5840739 
80 4249486 3246201 
81 5569465 4576872 
82 4657967 3665580 
83 10172626 9174461 
84 7475814 6472664 
85 5890935 4890264 
86 4480099 3471808 
87 2690261 1685306 
88 3743513 2744435 
89 1416736 426069 
90 5639208 4644290 
91 6027130 5027479 
92 2775487 1776091 
93 6186633 5178071 
94 3427842 2428294 
95 1129869 138459 
96 1252961 252668 
97 9482704 8491844 
98 9409008 8417375 
99 6564795 5561879 
100 8305228 7301467 
