npieces: 50
capacity: 670421
1 36705 36769 
2 44436 45154 
3 79425 85004 
4 17737 24265 
5 76427 85822 
6 30324 31055 
7 32732 31415 
8 63427 53625 
9 53512 46391 
10 95424 85600 
11 41155 42381 
12 90752 96553 
13 10909 5630 
14 42242 41986 
15 103504 95534 
16 45281 52250 
17 19125 21423 
18 29056 23230 
19 101718 95203 
20 40733 34668 
21 36860 46767 
22 49653 42229 
23 82757 85438 
24 29303 29460 
25 87846 97326 
26 14976 7302 
27 64733 64668 
28 65619 73861 
29 969 9895 
30 31170 29669 
31 68916 61667 
32 87362 78889 
33 85163 87869 
34 30742 20931 
35 95610 86374 
36 78930 87943 
37 71791 77086 
38 88944 90890 
39 74583 68062 
40 78319 76604 
41 41743 34465 
42 83623 74015 
43 13837 8528 
44 67082 74339 
45 67617 59785 
46 17992 20672 
47 82336 79691 
48 29436 33455 
49 52155 49473 
50 18521 17190 
