npieces: 1000
capacity: 205930004
1 955264 855264 
2 1045822 945822 
3 653828 553828 
4 1066007 966007 
5 284914 184914 
6 292416 192416 
7 263603 163603 
8 345860 245860 
9 608428 508428 
10 376466 276466 
11 169826 69826 
12 568289 468289 
13 797773 697773 
14 698186 598186 
15 258772 158772 
16 1030620 930620 
17 803477 703477 
18 1045887 945887 
19 129218 29218 
20 735707 635707 
21 919412 819412 
22 1026183 926183 
23 912819 812819 
24 789971 689971 
25 708524 608524 
26 432603 332603 
27 106868 6868 
28 1002426 902426 
29 1021221 921221 
30 916823 816823 
31 360693 260693 
32 509524 409524 
33 1064525 964525 
34 428510 328510 
35 379328 279328 
36 996138 896138 
37 575273 475273 
38 172955 72955 
39 803030 703030 
40 266714 166714 
41 983869 883869 
42 655650 555650 
43 622504 522504 
44 1067399 967399 
45 786132 686132 
46 1047476 947476 
47 514095 414095 
48 328048 228048 
49 115885 15885 
50 380385 280385 
51 1010856 910856 
52 458463 358463 
53 780738 680738 
54 417160 317160 
55 416496 316496 
56 471480 371480 
57 303094 203094 
58 1036026 936026 
59 729719 629719 
60 286641 186641 
61 1010394 910394 
62 587005 487005 
63 461604 361604 
64 699680 599680 
65 735644 635644 
66 394604 294604 
67 142853 42853 
68 661167 561167 
69 200396 100396 
70 928060 828060 
71 341169 241169 
72 256429 156429 
73 615820 515820 
74 916569 816569 
75 935037 835037 
76 861631 761631 
77 792532 692532 
78 489135 389135 
79 1005399 905399 
80 140596 40596 
81 691935 591935 
82 1020292 920292 
83 803266 703266 
84 423670 323670 
85 318774 218774 
86 173698 73698 
87 943022 843022 
88 787675 687675 
89 189783 89783 
90 1009939 909939 
91 730803 630803 
92 477403 377403 
93 930562 830562 
94 820581 720581 
95 563178 463178 
96 285085 185085 
97 455263 355263 
98 605645 505645 
99 664744 564744 
100 655914 555914 
101 344207 244207 
102 505479 405479 
103 496664 396664 
104 122115 22115 
105 588429 488429 
106 106971 6971 
107 974004 874004 
108 131853 31853 
109 243009 143009 
110 348764 248764 
111 721504 621504 
112 342890 242890 
113 357537 257537 
114 803787 703787 
115 1037795 937795 
116 522916 422916 
117 265284 165284 
118 929112 829112 
119 846402 746402 
120 967747 867747 
121 471877 371877 
122 131784 31784 
123 789115 689115 
