npieces: 100
capacity: 20885
1 222 28 
2 698 296 
3 1057 782 
4 1128 934 
5 833 439 
6 1043 755 
7 1028 727 
8 588 205 
9 975 636 
10 564 188 
11 950 597 
12 1147 981 
13 1011 697 
14 516 156 
15 1140 965 
16 1134 950 
17 1060 788 
18 789 388 
19 680 280 
20 881 499 
21 846 455 
22 614 225 
23 1090 850 
24 635 242 
25 991 663 
26 972 632 
27 812 414 
28 1105 881 
29 698 296 
30 909 538 
31 795 395 
32 178 18 
33 583 202 
34 634 241 
35 947 593 
36 826 431 
37 557 183 
38 293 49 
39 1143 972 
40 94 5 
41 625 234 
42 799 399 
43 705 303 
44 619 229 
45 558 184 
46 667 269 
47 861 474 
48 555 182 
49 915 546 
50 646 251 
51 845 453 
52 1013 700 
53 1094 857 
54 722 319 
55 898 522 
56 994 668 
57 1132 944 
58 349 70 
59 1053 774 
60 775 373 
61 230 30 
62 878 496 
63 568 191 
64 961 615 
65 992 664 
66 310 55 
67 896 519 
68 508 151 
69 1142 970 
70 406 95 
71 1066 799 
72 1082 833 
73 1107 887 
74 1032 735 
75 766 364 
76 540 172 
77 1044 756 
78 1023 719 
79 1005 686 
80 42 1 
81 925 561 
82 313 56 
83 474 131 
84 837 444 
85 865 479 
86 1117 910 
87 925 560 
88 800 401 
89 998 674 
90 439 112 
91 534 168 
92 754 351 
93 833 439 
94 1114 902 
95 998 674 
96 1082 832 
97 714 311 
98 615 226 
99 819 422 
100 519 158 
