npieces: 200
capacity: 198860026
1 8752698 7752698 
2 5464679 4464679 
3 3381123 2381123 
4 7224947 6224947 
5 8708565 7708565 
6 10509553 9509553 
7 5854554 4854554 
8 8523433 7523433 
9 7388535 6388535 
10 6720138 5720138 
11 4294064 3294064 
12 1541326 541326 
13 6492160 5492160 
14 10262410 9262410 
15 1767754 767754 
16 9805328 8805328 
17 8807856 7807856 
18 3731591 2731591 
19 4134689 3134689 
20 6616663 5616663 
21 10122038 9122038 
22 10957976 9957976 
23 8599802 7599802 
24 8512472 7512472 
25 4853591 3853591 
26 6956468 5956468 
27 10130851 9130851 
28 4388679 3388679 
29 7352247 6352247 
30 1372856 372856 
31 7607243 6607243 
32 7963689 6963689 
33 5136584 4136584 
34 2274055 1274055 
35 10662143 9662143 
36 1315911 315911 
37 8821068 7821068 
38 6987595 5987595 
39 8357821 7357821 
40 8783550 7783550 
41 10132488 9132488 
42 8555226 7555226 
43 6248118 5248118 
44 9087028 8087028 
45 5092999 4092999 
46 6219317 5219317 
47 3944613 2944613 
48 2162213 1162213 
49 3418375 2418375 
50 5858986 4858986 
51 2063687 1063687 
52 3873243 2873243 
53 4678789 3678789 
54 3025945 2025945 
55 2481270 1481270 
56 9664124 8664124 
57 7271008 6271008 
58 10435411 9435411 
59 8549222 7549222 
60 9815229 8815229 
61 10622124 9622124 
62 2626334 1626334 
63 3463162 2463162 
64 4298549 3298549 
65 7765014 6765014 
66 1085141 85141 
67 1801540 801540 
68 10932684 9932684 
69 9890415 8890415 
70 3728556 2728556 
71 9624984 8624984 
72 10894930 9894930 
73 1572183 572183 
74 7731218 6731218 
75 7974347 6974347 
76 3064492 2064492 
77 5390983 4390983 
78 9668399 8668399 
79 1795853 795853 
80 4199592 3199592 
81 8180922 7180922 
82 2036365 1036365 
83 7549152 6549152 
84 3005298 2005298 
85 6945977 5945977 
86 3147474 2147474 
87 7387316 6387316 
88 10592672 9592672 
89 7769730 6769730 
90 4360235 3360235 
91 5994529 4994529 
92 10863848 9863848 
93 10686228 9686228 
94 6033477 5033477 
95 1501248 501248 
96 9275121 8275121 
97 5695450 4695450 
98 7895541 6895541 
99 2765223 1765223 
100 8731462 7731462 
101 7405105 6405105 
102 10833912 9833912 
103 10697215 9697215 
104 5181415 4181415 
105 8876568 7876568 
106 1053652 53652 
107 7632451 6632451 
108 2480378 1480378 
109 8436211 7436211 
110 5579741 4579741 
111 2004118 1004118 
112 7395103 6395103 
113 9811068 8811068 
114 3805011 2805011 
115 1590465 590465 
116 1752801 752801 
117 1406151 406151 
118 1734825 734825 
119 6477001 5477001 
120 3023816 2023816 
121 10340335 9340335 
122 8765921 7765921 
123 1014185 14185 
124 8568843 7568843 
125 10412770 9412770 
126 5184530 4184530 
127 8044465 7044465 
128 4091874 3091874 
129 7985478 6985478 
130 3653387 2653387 
131 2888827 1888827 
132 3127162 2127162 
133 2000263 1000263 
134 3941138 2941138 
135 3680517 2680517 
136 8380034 7380034 
137 1204991 204991 
138 6899397 5899397 
139 10993008 9993008 
140 4041442 3041442 
141 7325248 6325248 
142 2280610 1280610 
143 3010004 2010004 
144 4183180 3183180 
145 10500737 9500737 
146 7038370 6038370 
147 1223870 223870 
148 5985898 4985898 
149 5402786 4402786 
150 1980415 980415 
151 7716807 6716807 
152 6807543 5807543 
153 5554141 4554141 
154 7159831 6159831 
155 7205714 6205714 
156 4923242 3923242 
157 6043659 5043659 
158 8535017 7535017 
159 3306849 2306849 
160 10011916 9011916 
161 9211920 8211920 
162 7663804 6663804 
163 9170324 8170324 
164 8912427 7912427 
165 10288741 9288741 
166 6166110 5166110 
167 7395136 6395136 
168 7927463 6927463 
169 7160640 6160640 
170 8801802 7801802 
171 5589672 4589672 
172 1525929 525929 
173 5156962 4156962 
174 5840099 4840099 
175 1630555 630555 
176 10336628 9336628 
177 4884733 3884733 
178 7300125 6300125 
179 7722282 6722282 
180 1261139 261139 
181 8123199 7123199 
182 9568827 8568827 
183 9463491 8463491 
184 2536370 1536370 
185 6876287 5876287 
186 2534386 1534386 
187 9586798 8586798 
188 2176201 1176201 
189 3230723 2230723 
190 9650349 8650349 
191 8903268 7903268 
192 10777715 9777715 
193 10062060 9062060 
194 3203242 2203242 
195 7841735 6841735 
196 2957597 1957597 
197 9205823 8205823 
198 6536513 5536513 
199 10167235 9167235 
200 8894553 7894553 
