npieces: 10000
capacity: 31404186
1 4040 4040 
2 7613 7613 
3 4289 4289 
4 4089 4089 
5 6099 6099 
6 1271 1271 
7 9416 9416 
8 9023 9023 
9 3461 3461 
10 4928 4928 
11 6590 6590 
12 7844 7844 
13 1518 1518 
14 9680 9680 
15 6616 6616 
16 4070 4070 
17 3822 3822 
18 2781 2781 
19 111 111 
20 8429 8429 
21 2436 2436 
22 4782 4782 
23 3272 3272 
24 2094 2094 
25 7013 7013 
26 9146 9146 
27 2193 2193 
28 237 237 
29 8197 8197 
30 6462 6462 
31 3689 3689 
32 4095 4095 
33 3286 3286 
34 6861 6861 
35 3133 3133 
36 7533 7533 
37 218 218 
38 8529 8529 
39 5643 5643 
40 9156 9156 
41 8374 8374 
42 6400 6400 
43 6420 6420 
44 2122 2122 
45 6021 6021 
46 9739 9739 
47 1059 1059 
48 1755 1755 
49 5861 5861 
50 8032 8032 
51 8037 8037 
52 6001 6001 
53 2259 2259 
54 4639 4639 
55 8740 8740 
56 5234 5234 
57 9198 9198 
58 5913 5913 
59 7636 7636 
60 3923 3923 
61 4266 4266 
62 5732 5732 
63 9352 9352 
64 3451 3451 
65 1988 1988 
66 1435 1435 
67 4370 4370 
68 2386 2386 
69 5373 5373 
70 7442 7442 
71 3350 3350 
72 9144 9144 
73 1157 1157 
74 9864 9864 
75 8409 8409 
76 6258 6258 
77 5957 5957 
78 293 293 
79 4379 4379 
80 8110 8110 
81 2984 2984 
82 7827 7827 
83 5758 5758 
84 6536 6536 
85 4055 4055 
86 1048 1048 
87 3954 3954 
88 9958 9958 
89 3152 3152 
90 5361 5361 
91 6831 6831 
92 814 814 
93 5858 5858 
94 539 539 
95 2254 2254 
96 1767 1767 
97 2520 2520 
98 363 363 
99 3925 3925 
100 924 924 
101 7023 7023 
102 7534 7534 
103 269 269 
104 973 973 
105 6998 6998 
106 1818 1818 
107 6369 6369 
108 704 704 
109 8769 8769 
110 8067 8067 
111 820 820 
112 277 277 
113 6570 6570 
114 4889 4889 
115 4511 4511 
116 695 695 
117 4581 4581 
118 3391 3391 
119 7319 7319 
120 126 126 
121 4829 4829 
122 6151 6151 
123 8551 8551 
124 2673 2673 
125 368 368 
126 1432 1432 
127 4207 4207 
128 6088 6088 
129 6468 6468 
130 5937 5937 
131 6537 6537 
132 528 528 
133 1749 1749 
134 8824 8824 
135 9939 9939 
136 1608 1608 
137 5165 5165 
138 6475 6475 
139 6782 6782 
140 9688 9688 
141 6638 6638 
142 4296 4296 
143 1666 1666 
144 7634 7634 
145 7087 7087 
146 9544 9544 
147 540 540 
148 5568 5568 
149 608 608 
150 6645 6645 
151 101 101 
152 2029 2029 
153 9067 9067 
154 301 301 
155 5360 5360 
156 5424 5424 
157 2569 2569 
158 6031 6031 
159 2719 2719 
160 5426 5426 
161 6446 6446 
162 7474 7474 
163 8370 8370 
164 5393 5393 
165 4835 4835 
166 7060 7060 
167 1934 1934 
168 7693 7693 
169 4206 4206 
170 7264 7264 
171 2886 2886 
172 8015 8015 
173 2192 2192 
174 9241 9241 
175 7385 7385 
176 1610 1610 
177 6971 6971 
178 1443 1443 
179 3144 3144 
180 6569 6569 
181 6429 6429 
182 4337 4337 
183 2929 2929 
184 4520 4520 
185 8205 8205 
186 8440 8440 
187 4476 4476 
188 4799 4799 
189 9889 9889 
190 5523 5523 
191 6034 6034 
192 5353 5353 
