npieces: 500
capacity: 128123
1 492 63 
2 11 93 
3 984 126 
4 11 93 
5 88 744 
6 492 63 
7 88 744 
8 55 465 
9 1640 210 
10 88 744 
11 1148 147 
12 33 279 
13 11 93 
14 77 651 
15 164 21 
16 1148 147 
17 77 651 
18 55 465 
19 44 372 
20 11 93 
21 1148 147 
22 11 93 
23 88 744 
24 656 84 
25 656 84 
26 44 372 
27 11 93 
28 1148 147 
29 984 126 
30 820 105 
31 328 42 
32 77 651 
33 88 744 
34 656 84 
35 656 84 
36 99 837 
37 328 42 
38 99 837 
39 984 126 
40 66 558 
41 1148 147 
42 820 105 
43 656 84 
44 88 744 
45 66 558 
46 1476 189 
47 110 930 
48 110 930 
49 1640 210 
50 22 186 
51 328 42 
52 22 186 
53 22 186 
54 22 186 
55 77 651 
56 1476 189 
57 77 651 
58 77 651 
59 984 126 
60 66 558 
61 11 93 
62 99 837 
63 656 84 
64 66 558 
65 22 186 
66 656 84 
67 77 651 
68 33 279 
69 22 186 
70 66 558 
71 328 42 
72 656 84 
73 492 63 
74 110 930 
75 820 105 
76 984 126 
77 1640 210 
78 44 372 
79 44 372 
80 328 42 
81 820 105 
82 44 372 
83 66 558 
84 11 93 
85 164 21 
86 1476 189 
87 1640 210 
88 1148 147 
89 55 465 
90 328 42 
91 33 279 
92 55 465 
93 820 105 
94 88 744 
95 1476 189 
96 164 21 
97 1640 210 
98 328 42 
99 656 84 
100 1312 168 
101 77 651 
102 164 21 
103 77 651 
104 1640 210 
105 820 105 
106 656 84 
107 11 93 
108 1476 189 
109 22 186 
110 328 42 
111 77 651 
112 328 42 
113 22 186 
114 66 558 
115 1476 189 
116 22 186 
117 328 42 
118 55 465 
119 1640 210 
120 66 558 
121 110 930 
122 328 42 
123 55 465 
124 88 744 
125 1476 189 
126 164 21 
127 77 651 
128 99 837 
129 11 93 
130 820 105 
131 820 105 
132 44 372 
133 492 63 
134 22 186 
135 164 21 
136 984 126 
137 88 744 
138 66 558 
139 22 186 
140 164 21 
141 1312 168 
142 55 465 
143 22 186 
144 1148 147 
145 99 837 
146 11 93 
147 1640 210 
148 492 63 
149 22 186 
150 110 930 
151 820 105 
152 1640 210 
153 33 279 
154 88 744 
155 1148 147 
156 492 63 
157 656 84 
158 66 558 
159 1312 168 
160 1312 168 
161 1476 189 
162 11 93 
163 11 93 
164 1148 147 
165 88 744 
166 66 558 
167 164 21 
168 1148 147 
169 656 84 
170 55 465 
171 164 21 
172 656 84 
173 1312 168 
174 88 744 
175 820 105 
176 492 63 
177 33 279 
178 1312 168 
179 88 744 
180 328 42 
181 1148 147 
182 88 744 
183 328 42 
184 164 21 
185 66 558 
186 44 372 
187 1312 168 
188 656 84 
189 1640 210 
190 88 744 
191 1312 168 
192 66 558 
193 44 372 
194 11 93 
195 1640 210 
196 328 42 
197 44 372 
198 1148 147 
199 110 930 
200 656 84 
201 164 21 
202 66 558 
203 328 42 
204 1640 210 
205 984 126 
206 11 93 
207 33 279 
208 99 837 
209 77 651 
210 656 84 
211 44 372 
212 984 126 
213 1476 189 
214 492 63 
215 1476 189 
216 1640 210 
217 820 105 
218 820 105 
219 99 837 
220 88 744 
221 77 651 
222 492 63 
223 164 21 
224 328 42 
225 77 651 
226 984 126 
227 33 279 
228 55 465 
229 656 84 
230 820 105 
231 1640 210 
232 66 558 
233 22 186 
234 55 465 
235 66 558 
236 1640 210 
237 1312 168 
238 110 930 
239 66 558 
240 44 372 
241 88 744 
242 1148 147 
243 1312 168 
244 820 105 
245 984 126 
246 99 837 
247 77 651 
248 77 651 
249 492 63 
250 984 126 
251 11 93 
252 110 930 
253 984 126 
254 1476 189 
255 820 105 
256 110 930 
257 22 186 
258 11 93 
259 164 21 
260 44 372 
261 44 372 
262 77 651 
263 88 744 
264 11 93 
265 820 105 
266 99 837 
267 110 930 
268 656 84 
269 22 186 
270 77 651 
271 22 186 
272 11 93 
273 1148 147 
274 66 558 
275 1640 210 
276 55 465 
277 44 372 
278 11 93 
279 328 42 
280 1640 210 
281 33 279 
282 164 21 
283 33 279 
284 1476 189 
285 110 930 
286 984 126 
287 110 930 
288 22 186 
289 820 105 
290 11 93 
291 33 279 
292 22 186 
293 110 930 
294 492 63 
295 328 42 
296 77 651 
297 984 126 
298 1640 210 
299 820 105 
300 656 84 
301 1148 147 
302 820 105 
303 1148 147 
304 11 93 
305 66 558 
306 66 558 
307 820 105 
308 11 93 
309 11 93 
310 11 93 
311 33 279 
312 1640 210 
313 164 21 
314 55 465 
315 55 465 
316 656 84 
317 99 837 
318 1640 210 
319 1148 147 
320 1640 210 
321 55 465 
322 22 186 
323 66 558 
324 33 279 
325 1312 168 
326 656 84 
327 656 84 
328 328 42 
329 22 186 
330 44 372 
331 22 186 
332 1148 147 
333 88 744 
334 88 744 
335 328 42 
336 1640 210 
337 1476 189 
338 44 372 
339 110 930 
340 1148 147 
341 110 930 
342 1640 210 
343 99 837 
344 1312 168 
345 11 93 
346 110 930 
