npieces: 50
capacity: 6872
1 840 840 
2 942 942 
3 276 276 
4 191 191 
5 410 410 
6 288 288 
7 707 707 
8 36 36 
9 428 428 
10 842 842 
11 202 202 
12 961 961 
13 525 525 
14 810 810 
15 36 36 
16 596 596 
17 205 205 
18 791 791 
19 770 770 
20 787 787 
21 380 380 
22 607 607 
23 835 835 
24 531 531 
25 204 204 
26 747 747 
27 508 508 
28 282 282 
29 357 357 
30 951 951 
31 125 125 
32 996 996 
33 837 837 
34 190 190 
35 744 744 
36 826 826 
37 833 833 
38 787 787 
39 142 142 
40 130 130 
41 205 205 
42 378 378 
43 640 640 
44 151 151 
45 412 412 
46 188 188 
47 719 719 
48 664 664 
49 917 917 
50 769 769 
