npieces: 50
capacity: 16243
1 371 171 
2 556 356 
3 845 645 
4 561 361 
5 967 767 
6 918 718 
7 351 151 
8 697 497 
9 1132 932 
10 432 232 
11 1104 804 
12 328 128 
13 1032 832 
14 1103 903 
15 780 580 
16 985 785 
17 443 243 
18 815 615 
19 588 288 
20 863 663 
21 1079 879 
22 796 596 
23 561 361 
24 277 77 
25 262 62 
26 1152 852 
27 829 629 
28 437 237 
29 1111 911 
30 502 302 
31 1014 714 
32 349 149 
33 865 665 
34 276 76 
35 297 97 
36 1230 930 
37 834 534 
38 388 188 
39 556 356 
40 209 9 
41 361 161 
42 971 771 
43 727 527 
44 432 232 
45 540 240 
46 672 472 
47 778 578 
48 798 498 
49 850 650 
50 903 703 
