npieces: 100
capacity: 36842
1 353 253 
2 926 825 
3 484 383 
4 732 632 
5 742 641 
6 818 719 
7 591 490 
8 518 417 
9 455 354 
10 204 103 
11 574 473 
12 156 56 
13 766 665 
14 1085 985 
15 693 594 
16 677 578 
17 479 378 
18 274 173 
19 867 766 
20 206 107 
21 470 370 
22 153 53 
23 622 521 
24 759 660 
25 455 354 
26 714 613 
27 627 527 
28 514 413 
29 240 139 
30 271 172 
31 298 199 
32 429 329 
33 294 193 
34 149 50 
35 189 89 
36 370 270 
37 389 289 
38 1079 978 
39 278 177 
40 439 340 
41 977 876 
42 220 119 
43 367 267 
44 839 739 
45 879 780 
46 869 768 
47 754 655 
48 372 271 
49 945 844 
50 952 853 
51 151 52 
52 240 141 
53 1085 986 
54 724 625 
55 723 622 
56 664 565 
57 306 206 
58 764 664 
59 1036 937 
60 748 647 
61 231 130 
62 1059 960 
63 833 733 
64 692 592 
65 108 9 
66 916 817 
67 1069 970 
68 135 36 
69 540 441 
70 738 639 
71 871 771 
72 312 211 
73 1072 971 
74 481 380 
75 153 53 
76 441 342 
77 556 456 
78 963 864 
79 938 838 
80 411 312 
81 926 827 
82 486 387 
83 332 232 
84 130 31 
85 864 763 
86 891 791 
87 881 781 
88 868 769 
89 419 319 
90 987 888 
91 302 202 
92 271 170 
93 237 138 
94 618 517 
95 1033 933 
96 607 506 
97 699 598 
98 265 166 
99 988 889 
100 686 585 
