npieces: 500
capacity: 104747304
1 605475 505475 
2 368028 268028 
3 1085844 985844 
4 677296 577296 
5 173134 73134 
6 169782 69782 
7 340283 240283 
8 442934 342934 
9 565248 465248 
10 321439 221439 
11 188321 88321 
12 955755 855755 
13 517401 417401 
14 103727 3727 
15 901707 801707 
16 870205 770205 
17 280921 180921 
18 400636 300636 
19 154674 54674 
20 975188 875188 
21 871407 771407 
22 365597 265597 
23 169371 69371 
24 258981 158981 
25 784544 684544 
26 714697 614697 
27 612436 512436 
28 173156 73156 
29 284688 184688 
30 431965 331965 
31 875020 775020 
32 860950 760950 
33 598769 498769 
34 401788 301788 
35 609872 509872 
36 704388 604388 
37 520517 420517 
38 491280 391280 
39 591454 491454 
40 695499 595499 
41 482833 382833 
42 857455 757455 
43 1077735 977735 
44 342225 242225 
45 232352 132352 
46 885850 785850 
47 356518 256518 
48 356242 256242 
49 805360 705360 
50 429663 329663 
51 690840 590840 
52 148632 48632 
53 507326 407326 
54 536414 436414 
55 254615 154615 
56 591881 491881 
57 922537 822537 
58 1080296 980296 
59 369943 269943 
60 120538 20538 
61 521989 421989 
62 675395 575395 
63 769467 669467 
64 858018 758018 
65 347071 247071 
66 792202 692202 
67 502549 402549 
68 935241 835241 
69 940200 840200 
70 444593 344593 
71 564473 464473 
72 1046431 946431 
73 360096 260096 
74 734183 634183 
75 235132 135132 
76 599049 499049 
77 1031072 931072 
78 693972 593972 
79 845774 745774 
80 514005 414005 
81 268707 168707 
82 991234 891234 
83 1057521 957521 
84 452399 352399 
85 200050 100050 
86 409303 309303 
87 452885 352885 
88 637229 537229 
89 542987 442987 
90 533184 433184 
91 452050 352050 
92 171269 71269 
93 935469 835469 
94 754474 654474 
95 729281 629281 
96 513182 413182 
97 440451 340451 
98 1045546 945546 
99 140728 40728 
100 853251 753251 
101 620458 520458 
102 267453 167453 
103 1088608 988608 
104 611700 511700 
105 652897 552897 
106 842857 742857 
107 790964 690964 
108 975319 875319 
109 192268 92268 
110 371522 271522 
111 207255 107255 
112 286668 186668 
113 878693 778693 
114 223944 123944 
115 366418 266418 
116 735070 635070 
117 640512 540512 
118 137774 37774 
119 347306 247306 
120 292373 192373 
121 366584 266584 
122 799030 699030 
123 143706 43706 
124 883496 783496 
125 1065147 965147 
126 803191 703191 
127 933938 833938 
128 353615 253615 
129 388207 288207 
130 377664 277664 
131 157388 57388 
132 296055 196055 
133 397056 297056 
134 394519 294519 
135 460710 360710 
136 163151 63151 
137 693896 593896 
138 306970 206970 
139 471073 371073 
140 532095 432095 
141 927513 827513 
142 361799 261799 
143 923093 823093 
144 267833 167833 
145 754858 654858 
146 324887 224887 
147 234255 134255 
148 701735 601735 
149 299675 199675 
150 767364 667364 
151 312936 212936 
152 207172 107172 
153 162918 62918 
154 187756 87756 
155 666371 566371 
156 467719 367719 
157 743844 643844 
158 932686 832686 
159 824034 724034 
160 1083001 983001 
161 687033 587033 
162 440561 340561 
163 348709 248709 
164 238056 138056 
165 937182 837182 
166 916131 816131 
167 127329 27329 
168 251444 151444 
169 727753 627753 
170 616479 516479 
171 199833 99833 
172 611910 511910 
173 402491 302491 
174 543560 443560 
175 287324 187324 
176 1050401 950401 
177 411430 311430 
178 358674 258674 
179 368123 268123 
180 372112 272112 
181 378744 278744 
182 111168 11168 
183 132324 32324 
184 500351 400351 
185 481800 381800 
186 802439 702439 
187 162527 62527 
188 116902 16902 
189 682460 582460 
190 606674 506674 
191 258213 158213 
192 708832 608832 
193 863189 763189 
194 649311 549311 
195 114968 14968 
196 843226 743226 
197 214968 114968 
198 1044422 944422 
199 476388 376388 
200 853158 753158 
201 163033 63033 
202 987098 887098 
203 479792 379792 
204 497647 397647 
205 128998 28998 
206 771048 671048 
207 794880 694880 
208 371527 271527 
209 634189 534189 
210 439581 339581 
211 817194 717194 
212 294301 194301 
213 372811 272811 
214 340100 240100 
215 395314 295314 
216 543882 443882 
217 152082 52082 
218 164332 64332 
219 745861 645861 
220 462282 362282 
221 231510 131510 
222 748839 648839 
223 795151 695151 
224 1042376 942376 
225 361333 261333 
226 1040431 940431 
227 536825 436825 
228 726225 626225 
229 758785 658785 
230 1073892 973892 
231 833090 733090 
232 826027 726027 
233 331691 231691 
234 529905 429905 
235 1034937 934937 
236 715199 615199 
237 371405 271405 
238 762188 662188 
239 879380 779380 
240 213745 113745 
241 525843 425843 
242 348763 248763 
243 854640 754640 
244 674256 574256 
245 309895 209895 
246 167476 67476 
247 333734 233734 
248 335209 235209 
249 1028153 928153 
250 682621 582621 
251 751366 651366 
252 1060214 960214 
253 256967 156967 
254 781874 681874 
255 162547 62547 
256 450868 350868 
257 989134 889134 
258 861381 761381 
259 370971 270971 
260 967442 867442 
261 641069 541069 
262 963808 863808 
263 401873 301873 
264 953733 853733 
265 530674 430674 
266 195078 95078 
267 681416 581416 
268 590904 490904 
269 538340 438340 
270 560407 460407 
271 519534 419534 
272 734881 634881 
273 559853 459853 
274 688114 588114 
275 460514 360514 
276 842671 742671 
277 119777 19777 
278 911861 811861 
279 244116 144116 
280 904799 804799 
281 1020271 920271 
282 671136 571136 
283 534776 434776 
284 586478 486478 
285 126947 26947 
286 1078359 978359 
287 498343 398343 
288 400617 300617 
289 692181 592181 
290 978950 878950 
291 713874 613874 
292 401760 301760 
293 854386 754386 
294 382367 282367 
295 641507 541507 
296 929657 829657 
297 538404 438404 
298 427838 327838 
299 847410 747410 
300 387360 287360 
301 523425 423425 
302 959086 859086 
303 128928 28928 
304 801308 701308 
305 286413 186413 
306 985541 885541 
307 696468 596468 
308 637565 537565 
309 743629 643629 
310 859882 759882 
311 828944 728944 
312 409650 309650 
313 758122 658122 
314 464503 364503 
315 373807 273807 
316 316343 216343 
317 681885 581885 
318 598009 498009 
319 327997 227997 
320 735979 635979 
321 433725 333725 
322 600532 500532 
323 715698 615698 
324 112191 12191 
325 913666 813666 
326 438084 338084 
327 1069901 969901 
328 250315 150315 
329 446069 346069 
330 696638 596638 
331 1000330 900330 
332 275771 175771 
333 547574 447574 
334 819765 719765 
335 314431 214431 
336 121062 21062 
337 497833 397833 
338 558904 458904 
339 1001561 901561 
340 156991 56991 
341 758974 658974 
342 252600 152600 
343 158637 58637 
344 262116 162116 
345 734428 634428 
346 310184 210184 
347 114941 14941 
348 959252 859252 
349 511786 411786 
350 1067581 967581 
351 117770 17770 
352 363710 263710 
353 339322 239322 
354 1010517 910517 
355 217041 117041 
356 746292 646292 
357 713874 613874 
358 258484 158484 
359 822179 722179 
360 662206 562206 
361 898391 798391 
362 602729 502729 
363 690468 590468 
364 821259 721259 
365 434008 334008 
366 1032847 932847 
367 499744 399744 
368 1078403 978403 
369 562420 462420 
370 625711 525711 
371 412613 312613 
372 845687 745687 
373 908970 808970 
374 473731 373731 
375 519361 419361 
376 395642 295642 
377 434619 334619 
378 712789 612789 
379 758521 658521 
380 295625 195625 
381 118846 18846 
382 379846 279846 
383 178530 78530 
384 476965 376965 
385 364544 264544 
386 710763 610763 
387 664768 564768 
388 455682 355682 
389 711957 611957 
390 256018 156018 
391 736569 636569 
392 1034711 934711 
393 198271 98271 
394 960098 860098 
395 371157 271157 
396 821078 721078 
397 901178 801178 
398 306656 206656 
399 254037 154037 
400 233654 133654 
401 250466 150466 
402 171470 71470 
403 738348 638348 
404 984555 884555 
405 467138 367138 
406 377774 277774 
407 594142 494142 
408 1016760 916760 
409 979258 879258 
410 1070628 970628 
411 789364 689364 
412 651930 551930 
413 838092 738092 
414 502521 402521 
415 661913 561913 
416 380901 280901 
417 940163 840163 
418 452284 352284 
419 787157 687157 
420 756461 656461 
421 978688 878688 
422 921155 821155 
423 808035 708035 
424 171931 71931 
425 337250 237250 
426 456783 356783 
427 933488 833488 
428 172127 72127 
429 870161 770161 
430 1049933 949933 
431 132915 32915 
432 942724 842724 
433 696040 596040 
434 769465 669465 
435 559971 459971 
436 1063135 963135 
437 637245 537245 
438 336349 236349 
439 137370 37370 
440 108449 8449 
441 817933 717933 
442 378999 278999 
443 511108 411108 
444 1079756 979756 
445 257865 157865 
446 508153 408153 
447 390659 290659 
448 792514 692514 
449 558647 458647 
450 507498 407498 
451 613539 513539 
452 980025 880025 
453 829511 729511 
454 106474 6474 
455 555253 455253 
456 665035 565035 
457 275379 175379 
458 737490 637490 
459 566602 466602 
460 575018 475018 
461 1044689 944689 
462 631738 531738 
463 708110 608110 
464 674609 574609 
465 334520 234520 
466 937172 837172 
467 898110 798110 
468 456789 356789 
469 239565 139565 
470 875381 775381 
471 793287 693287 
472 354362 254362 
473 837801 737801 
474 611252 511252 
475 675133 575133 
476 987618 887618 
477 300200 200200 
478 277483 177483 
479 297652 197652 
480 643968 543968 
481 174609 74609 
482 317339 217339 
483 351359 251359 
484 997611 897611 
485 972445 872445 
486 419692 319692 
487 140867 40867 
488 101806 1806 
489 859494 759494 
490 583953 483953 
491 234422 134422 
492 751100 651100 
493 316333 216333 
494 251146 151146 
495 527737 427737 
496 415873 315873 
497 1041352 941352 
498 411395 311395 
499 444560 344560 
500 634067 534067 
