npieces: 10000
capacity: 303511925
1 73899 73899 
2 91908 91908 
3 78396 78396 
4 81112 81112 
5 27286 27286 
6 10910 10910 
7 26179 26179 
8 49758 49758 
9 2248 2248 
10 17063 17063 
11 87593 87593 
12 84083 84083 
13 16001 16001 
14 38103 38103 
15 3443 3443 
16 92229 92229 
17 12193 12193 
18 81732 81732 
19 56474 56474 
20 2108 2108 
21 64439 64439 
22 75173 75173 
23 44355 44355 
24 9421 9421 
25 34216 34216 
26 9553 9553 
27 25148 25148 
28 44300 44300 
29 22552 22552 
30 68485 68485 
31 73236 73236 
32 36478 36478 
33 30457 30457 
34 63460 63460 
35 6104 6104 
36 98700 98700 
37 90957 90957 
38 95096 95096 
39 46694 46694 
40 72083 72083 
41 81497 81497 
42 76727 76727 
43 39599 39599 
44 20121 20121 
45 56424 56424 
46 7490 7490 
47 38542 38542 
48 89626 89626 
49 38328 38328 
50 14279 14279 
51 18048 18048 
52 84672 84672 
53 14534 14534 
54 60902 60902 
55 45759 45759 
56 67985 67985 
57 59569 59569 
58 55184 55184 
59 28703 28703 
60 57090 57090 
61 49869 49869 
62 80139 80139 
63 38659 38659 
64 62442 62442 
65 57703 57703 
66 35154 35154 
67 4573 4573 
68 18769 18769 
69 96720 96720 
70 27321 27321 
71 65697 65697 
72 20359 20359 
73 22856 22856 
74 61455 61455 
75 73796 73796 
76 70097 70097 
77 97832 97832 
78 3420 3420 
79 77462 77462 
80 94621 94621 
81 39371 39371 
82 31434 31434 
83 74137 74137 
84 71031 71031 
85 16538 16538 
86 42175 42175 
87 12829 12829 
88 33589 33589 
89 16467 16467 
90 67432 67432 
91 10234 10234 
92 10669 10669 
93 56821 56821 
94 57042 57042 
95 59401 59401 
96 68486 68486 
97 89963 89963 
98 84978 84978 
99 96288 96288 
100 61483 61483 
101 70738 70738 
102 21669 21669 
103 84424 84424 
104 99132 99132 
105 97353 97353 
106 6993 6993 
107 37180 37180 
108 58079 58079 
109 11380 11380 
110 98346 98346 
111 19103 19103 
112 9876 9876 
113 25485 25485 
114 3568 3568 
115 91194 91194 
116 4710 4710 
117 41096 41096 
118 39734 39734 
119 58834 58834 
120 1277 1277 
121 82592 82592 
122 74654 74654 
123 96706 96706 
124 45392 45392 
125 66755 66755 
126 71327 71327 
127 15994 15994 
128 99447 99447 
129 64439 64439 
130 69672 69672 
131 59860 59860 
132 1247 1247 
133 53960 53960 
134 36319 36319 
135 6286 6286 
136 36119 36119 
137 69168 69168 
138 79458 79458 
139 4841 4841 
140 85511 85511 
141 17441 17441 
142 31887 31887 
143 72125 72125 
144 4833 4833 
145 2290 2290 
146 92255 92255 
147 6103 6103 
148 69391 69391 
149 38883 38883 
150 99052 99052 
151 56272 56272 
152 84012 84012 
153 51822 51822 
154 71220 71220 
155 49707 49707 
156 53967 53967 
157 63116 63116 
158 37686 37686 
159 84682 84682 
160 76673 76673 
161 38433 38433 
162 96601 96601 
163 53453 53453 
164 65584 65584 
165 51462 51462 
166 37963 37963 
167 49801 49801 
168 3260 3260 
169 81777 81777 
170 96967 96967 
171 17697 17697 
172 35310 35310 
173 74147 74147 
174 95472 95472 
175 73444 73444 
176 31881 31881 
177 70094 70094 
178 26586 26586 
179 29763 29763 
180 28792 28792 
181 74464 74464 
182 16808 16808 
183 19724 19724 
184 30919 30919 
185 80016 80016 
186 13839 13839 
187 37383 37383 
188 78862 78862 
189 91076 91076 
190 57978 57978 
191 25165 25165 
192 8968 8968 
193 49757 49757 
194 38087 38087 
195 39328 39328 
196 71586 71586 
197 58912 58912 
198 13198 13198 
199 42156 42156 
200 33006 33006 
201 58913 58913 
202 52450 52450 
203 27544 27544 
204 81687 81687 
205 2094 2094 
206 72368 72368 
207 28168 28168 
208 54959 54959 
209 17109 17109 
210 36261 36261 
211 31506 31506 
212 76901 76901 
213 22643 22643 
214 47500 47500 
215 85530 85530 
216 44370 44370 
217 20314 20314 
218 24564 24564 
219 80845 80845 
220 818 818 
221 51774 51774 
222 26735 26735 
223 15415 15415 
224 25264 25264 
225 87325 87325 
226 69655 69655 
227 27425 27425 
228 70681 70681 
229 26217 26217 
230 65580 65580 
231 31466 31466 
232 4371 4371 
233 47699 47699 
234 34201 34201 
235 74913 74913 
236 90919 90919 
237 58101 58101 
238 76820 76820 
239 80092 80092 
240 48793 48793 
241 99419 99419 
242 99619 99619 
243 55608 55608 
244 47320 47320 
245 91151 91151 
246 37084 37084 
247 66606 66606 
248 52209 52209 
249 49505 49505 
250 82565 82565 
251 89806 89806 
252 7454 7454 
253 61807 61807 
254 37498 37498 
255 539 539 
256 94108 94108 
257 86710 86710 
258 12365 12365 
259 69123 69123 
260 96378 96378 
261 47349 47349 
262 28840 28840 
263 94137 94137 
264 40557 40557 
265 43898 43898 
266 85966 85966 
267 92496 92496 
268 13376 13376 
269 43244 43244 
270 97631 97631 
271 18102 18102 
272 30697 30697 
273 92917 92917 
274 66682 66682 
275 34986 34986 
276 32983 32983 
277 73129 73129 
278 22301 22301 
279 56924 56924 
280 15303 15303 
281 53079 53079 
282 86120 86120 
283 78368 78368 
284 7702 7702 
285 23563 23563 
286 17343 17343 
287 70479 70479 
288 99473 99473 
289 54109 54109 
290 55662 55662 
291 90170 90170 
292 20328 20328 
293 52762 52762 
294 96583 96583 
295 11851 11851 
296 39873 39873 
297 57452 57452 
298 30182 30182 
299 57722 57722 
300 19336 19336 
301 59945 59945 
302 8150 8150 
303 98664 98664 
304 93828 93828 
305 50229 50229 
306 64429 64429 
307 2396 2396 
308 15909 15909 
309 73109 73109 
310 38770 38770 
311 23704 23704 
312 37402 37402 
313 99474 99474 
314 56191 56191 
315 48023 48023 
316 42687 42687 
317 44453 44453 
318 96833 96833 
319 19045 19045 
320 70675 70675 
321 80677 80677 
322 13244 13244 
323 2714 2714 
324 78663 78663 
325 62570 62570 
326 2732 2732 
327 58133 58133 
328 71059 71059 
329 62013 62013 
330 12518 12518 
331 87250 87250 
332 4035 4035 
333 5214 5214 
334 15293 15293 
335 22471 22471 
336 22062 22062 
337 49745 49745 
338 24256 24256 
339 17057 17057 
340 56391 56391 
341 81030 81030 
342 94784 94784 
343 67509 67509 
344 61260 61260 
345 72996 72996 
346 59280 59280 
347 3621 3621 
348 87708 87708 
349 81458 81458 
350 57221 57221 
351 64498 64498 
352 48486 48486 
353 87170 87170 
354 43101 43101 
355 9337 9337 
356 39356 39356 
357 9626 9626 
358 16572 16572 
359 91019 91019 
360 69190 69190 
361 50175 50175 
362 11441 11441 
363 31564 31564 
364 56627 56627 
365 43776 43776 
366 5783 5783 
367 56104 56104 
368 59147 59147 
369 13148 13148 
370 95447 95447 
371 19597 19597 
372 10463 10463 
373 70706 70706 
374 57643 57643 
375 55593 55593 
376 34370 34370 
377 97827 97827 
378 51741 51741 
379 20225 20225 
380 38097 38097 
381 54694 54694 
382 78478 78478 
383 2410 2410 
384 11021 11021 
385 38824 38824 
386 69747 69747 
387 2536 2536 
388 56202 56202 
389 88765 88765 
390 25018 25018 
391 4353 4353 
392 8575 8575 
393 7303 7303 
394 85450 85450 
395 76893 76893 
396 98398 98398 
397 70178 70178 
398 16968 16968 
399 62557 62557 
400 41246 41246 
401 29514 29514 
402 95286 95286 
403 6196 6196 
404 37619 37619 
405 28074 28074 
406 81782 81782 
407 52070 52070 
408 26368 26368 
409 86114 86114 
410 50924 50924 
411 73724 73724 
412 37122 37122 
413 66164 66164 
414 82817 82817 
415 36417 36417 
416 13805 13805 
417 61611 61611 
418 50500 50500 
419 56221 56221 
420 49365 49365 
421 59592 59592 
422 27595 27595 
423 65067 65067 
424 49187 49187 
425 40106 40106 
426 48855 48855 
427 47224 47224 
428 50279 50279 
429 97945 97945 
430 37557 37557 
431 23963 23963 
432 51052 51052 
433 18992 18992 
434 77889 77889 
435 94571 94571 
436 38695 38695 
437 3909 3909 
438 38757 38757 
439 25122 25122 
440 17929 17929 
441 9845 9845 
442 71167 71167 
443 42476 42476 
444 51284 51284 
445 54833 54833 
446 13633 13633 
447 90315 90315 
448 42442 42442 
449 75903 75903 
450 47730 47730 
451 78059 78059 
452 87009 87009 
453 91791 91791 
454 34994 34994 
455 65693 65693 
456 70771 70771 
457 40155 40155 
458 90874 90874 
459 80946 80946 
460 4210 4210 
461 55961 55961 
462 98338 98338 
463 38582 38582 
464 33401 33401 
465 86688 86688 
466 92508 92508 
467 76454 76454 
468 83997 83997 
469 98197 98197 
470 21725 21725 
471 83727 83727 
472 72162 72162 
473 80465 80465 
474 37564 37564 
475 36229 36229 
476 54954 54954 
477 77008 77008 
478 73459 73459 
479 32636 32636 
480 46760 46760 
481 80569 80569 
482 25027 25027 
483 37479 37479 
484 42547 42547 
485 98565 98565 
486 63988 63988 
487 73547 73547 
488 49686 49686 
489 53102 53102 
490 86809 86809 
491 42174 42174 
492 54628 54628 
493 95541 95541 
494 78354 78354 
495 64705 64705 
496 17993 17993 
497 94128 94128 
498 56779 56779 
499 80152 80152 
500 37019 37019 
501 99790 99790 
502 98946 98946 
503 5890 5890 
504 63023 63023 
505 5096 5096 
506 52006 52006 
507 63353 63353 
508 31592 31592 
509 68327 68327 
510 80986 80986 
511 66216 66216 
512 67435 67435 
513 58252 58252 
514 67577 67577 
515 74660 74660 
516 40398 40398 
517 78015 78015 
518 19572 19572 
519 80680 80680 
520 57998 57998 
521 82839 82839 
522 83351 83351 
523 53873 53873 
524 53920 53920 
525 86498 86498 
526 15529 15529 
527 51410 51410 
528 36319 36319 
529 8339 8339 
530 39570 39570 
531 17717 17717 
532 2980 2980 
533 92326 92326 
534 60023 60023 
535 81935 81935 
536 18932 18932 
537 28496 28496 
538 82273 82273 
539 61855 61855 
540 96883 96883 
541 49287 49287 
542 58171 58171 
543 12003 12003 
544 64214 64214 
545 94603 94603 
546 61050 61050 
547 63158 63158 
548 6294 6294 
549 26289 26289 
550 57111 57111 
551 52394 52394 
552 36129 36129 
553 66762 66762 
554 14328 14328 
555 67550 67550 
556 9770 9770 
557 42132 42132 
558 18285 18285 
559 83516 83516 
560 45696 45696 
561 35804 35804 
562 73237 73237 
563 76786 76786 
564 5661 5661 
565 33647 33647 
566 62113 62113 
567 14698 14698 
568 72469 72469 
569 71740 71740 
570 21648 21648 
571 81256 81256 
572 42222 42222 
573 48871 48871 
574 81690 81690 
575 74208 74208 
576 85678 85678 
577 2348 2348 
578 74569 74569 
579 71762 71762 
580 7984 7984 
581 75022 75022 
582 48064 48064 
583 72739 72739 
584 89649 89649 
585 4220 4220 
586 5055 5055 
587 87449 87449 
588 20935 20935 
589 65918 65918 
590 63359 63359 
591 15282 15282 
592 63856 63856 
593 81218 81218 
594 10072 10072 
595 78786 78786 
596 89064 89064 
597 65021 65021 
598 50627 50627 
599 53031 53031 
600 8917 8917 
601 7584 7584 
602 57113 57113 
603 79210 79210 
604 32829 32829 
605 33337 33337 
606 80826 80826 
607 19829 19829 
608 89655 89655 
609 44835 44835 
610 73257 73257 
611 67403 67403 
612 86015 86015 
613 2443 2443 
614 74772 74772 
615 41417 41417 
616 25026 25026 
617 88767 88767 
618 88882 88882 
619 98615 98615 
620 25977 25977 
621 27125 27125 
622 27334 27334 
623 16426 16426 
624 10643 10643 
625 92982 92982 
626 89920 89920 
627 67353 67353 
628 98315 98315 
629 61157 61157 
630 14498 14498 
631 47610 47610 
632 90073 90073 
633 47024 47024 
634 87935 87935 
635 87225 87225 
636 38788 38788 
637 22290 22290 
638 70783 70783 
639 19380 19380 
640 72469 72469 
641 60642 60642 
642 31104 31104 
643 78934 78934 
644 36551 36551 
645 83227 83227 
646 79767 79767 
647 366 366 
648 11418 11418 
649 91721 91721 
650 30580 30580 
651 49451 49451 
652 21254 21254 
653 41773 41773 
654 40835 40835 
655 74166 74166 
656 27565 27565 
657 33517 33517 
658 86575 86575 
659 12172 12172 
660 32553 32553 
661 30139 30139 
662 81345 81345 
663 40055 40055 
664 5829 5829 
665 62528 62528 
666 54726 54726 
667 74760 74760 
668 10024 10024 
669 11813 11813 
670 79598 79598 
671 2003 2003 
672 99787 99787 
673 75102 75102 
674 24337 24337 
675 20198 20198 
676 4396 4396 
677 61076 61076 
678 95084 95084 
679 44455 44455 
680 61275 61275 
681 4237 4237 
682 12873 12873 
683 36266 36266 
684 57266 57266 
685 31577 31577 
686 72669 72669 
687 23948 23948 
688 18913 18913 
689 34428 34428 
690 67242 67242 
691 8430 8430 
692 48135 48135 
693 83091 83091 
694 98149 98149 
695 7057 7057 
696 21149 21149 
697 89765 89765 
698 51602 51602 
699 45963 45963 
700 98668 98668 
701 97448 97448 
702 43179 43179 
703 8260 8260 
704 60767 60767 
705 43692 43692 
706 61599 61599 
707 8560 8560 
708 78995 78995 
709 31112 31112 
710 24216 24216 
711 45512 45512 
712 57130 57130 
713 75967 75967 
714 27925 27925 
715 11495 11495 
716 73439 73439 
717 71886 71886 
718 38517 38517 
719 3486 3486 
720 41812 41812 
721 96597 96597 
722 8757 8757 
723 26292 26292 
724 97352 97352 
725 55648 55648 
726 35473 35473 
727 39710 39710 
728 32580 32580 
729 84241 84241 
730 67047 67047 
731 53015 53015 
732 21588 21588 
733 89772 89772 
734 44889 44889 
735 53532 53532 
736 25683 25683 
737 82335 82335 
738 72624 72624 
739 57190 57190 
740 64159 64159 
741 41227 41227 
742 87710 87710 
743 95045 95045 
744 46251 46251 
745 30483 30483 
746 82908 82908 
747 26614 26614 
748 76691 76691 
749 19488 19488 
750 23218 23218 
751 19137 19137 
752 81354 81354 
753 71374 71374 
754 14293 14293 
755 23281 23281 
756 33808 33808 
757 33751 33751 
758 75306 75306 
759 94192 94192 
760 87456 87456 
761 87258 87258 
762 22345 22345 
763 94943 94943 
764 92325 92325 
765 48072 48072 
766 23260 23260 
767 9231 9231 
768 26860 26860 
769 31467 31467 
770 37479 37479 
771 31999 31999 
772 19956 19956 
773 86899 86899 
774 23298 23298 
775 23826 23826 
776 30530 30530 
777 28221 28221 
778 94178 94178 
779 96844 96844 
780 42065 42065 
781 27522 27522 
782 43958 43958 
783 68297 68297 
784 89127 89127 
785 21274 21274 
786 88716 88716 
787 88442 88442 
788 38851 38851 
789 45708 45708 
790 7987 7987 
791 75773 75773 
792 12627 12627 
793 30419 30419 
794 6012 6012 
795 61975 61975 
796 58593 58593 
797 2830 2830 
798 91546 91546 
799 7185 7185 
800 73901 73901 
801 37828 37828 
802 74312 74312 
803 64077 64077 
804 92790 92790 
805 92241 92241 
806 96841 96841 
807 92995 92995 
808 7890 7890 
809 38898 38898 
810 9995 9995 
811 86076 86076 
812 57150 57150 
813 22025 22025 
814 76101 76101 
815 88586 88586 
816 12495 12495 
817 98254 98254 
818 41471 41471 
819 16706 16706 
820 12774 12774 
821 74930 74930 
822 45457 45457 
823 61463 61463 
824 54945 54945 
825 67696 67696 
826 73092 73092 
827 34548 34548 
828 5423 5423 
829 49139 49139 
830 7156 7156 
831 16566 16566 
832 79644 79644 
833 71902 71902 
834 47543 47543 
835 92196 92196 
836 35882 35882 
837 86428 86428 
838 53335 53335 
839 78379 78379 
840 92576 92576 
841 94149 94149 
842 9275 9275 
843 80890 80890 
844 21276 21276 
845 69353 69353 
846 87236 87236 
847 1431 1431 
848 67141 67141 
849 46780 46780 
850 2835 2835 
851 16925 16925 
852 56252 56252 
853 75422 75422 
854 9000 9000 
855 57875 57875 
856 49520 49520 
857 62406 62406 
858 40453 40453 
859 76905 76905 
860 53168 53168 
861 79882 79882 
862 38480 38480 
863 91153 91153 
864 67579 67579 
865 12141 12141 
866 72920 72920 
867 64600 64600 
868 19827 19827 
869 13510 13510 
870 78735 78735 
871 42688 42688 
872 70608 70608 
873 585 585 
874 25110 25110 
875 97371 97371 
876 55793 55793 
877 3349 3349 
878 19382 19382 
879 78662 78662 
880 82126 82126 
881 26361 26361 
882 84042 84042 
883 95392 95392 
884 45481 45481 
885 89699 89699 
886 51547 51547 
887 46789 46789 
888 81474 81474 
889 67143 67143 
890 63299 63299 
891 52651 52651 
892 82794 82794 
893 18760 18760 
894 28754 28754 
895 70904 70904 
896 6351 6351 
897 32134 32134 
898 39247 39247 
899 85310 85310 
900 11542 11542 
901 53956 53956 
902 49014 49014 
903 66325 66325 
904 34118 34118 
905 82132 82132 
906 78912 78912 
907 15379 15379 
908 20065 20065 
909 76098 76098 
910 57408 57408 
911 19850 19850 
912 59278 59278 
913 26170 26170 
914 48906 48906 
915 11390 11390 
916 68625 68625 
917 49335 49335 
918 70830 70830 
919 80385 80385 
920 93725 93725 
921 74985 74985 
922 7682 7682 
923 18541 18541 
924 25216 25216 
925 13217 13217 
926 59197 59197 
927 92222 92222 
928 11260 11260 
929 87260 87260 
930 94272 94272 
931 83241 83241 
932 30709 30709 
933 83370 83370 
934 77455 77455 
935 17021 17021 
936 16262 16262 
937 33722 33722 
938 73917 73917 
939 9141 9141 
940 36654 36654 
941 52068 52068 
942 83974 83974 
943 5494 5494 
944 19560 19560 
945 15474 15474 
946 31189 31189 
947 6347 6347 
948 21369 21369 
949 34539 34539 
950 6150 6150 
951 17019 17019 
952 2723 2723 
953 49182 49182 
954 36934 36934 
955 21988 21988 
956 10614 10614 
957 94504 94504 
958 43798 43798 
959 30518 30518 
960 87301 87301 
961 38883 38883 
962 81839 81839 
963 15150 15150 
964 74614 74614 
965 39147 39147 
966 79999 79999 
967 45389 45389 
968 88659 88659 
969 55213 55213 
970 97425 97425 
971 21653 21653 
972 38590 38590 
973 60430 60430 
974 69739 69739 
975 42720 42720 
976 10946 10946 
977 69813 69813 
978 61585 61585 
979 19484 19484 
980 43652 43652 
981 27062 27062 
982 44231 44231 
983 55719 55719 
984 29400 29400 
985 40476 40476 
986 94099 94099 
987 95043 95043 
988 14512 14512 
989 28466 28466 
990 35937 35937 
991 55254 55254 
992 73807 73807 
993 25199 25199 
994 43200 43200 
995 22208 22208 
996 2236 2236 
997 58908 58908 
998 71529 71529 
999 19290 19290 
1000 95890 95890 
1001 41954 41954 
1002 49696 49696 
1003 39176 39176 
1004 45940 45940 
1005 7125 7125 
1006 64564 64564 
1007 35866 35866 
1008 41630 41630 
1009 14743 14743 
1010 75040 75040 
1011 31781 31781 
1012 39415 39415 
1013 9546 9546 
1014 23156 23156 
1015 78520 78520 
1016 87138 87138 
1017 13718 13718 
1018 2061 2061 
1019 1150 1150 
1020 307 307 
1021 17107 17107 
1022 70432 70432 
1023 99024 99024 
1024 14270 14270 
1025 6100 6100 
1026 407 407 
1027 51220 51220 
1028 37676 37676 
1029 77808 77808 
