npieces: 10000
capacity: 1864501
1 765 764 
2 54 53 
3 48 46 
4 978 978 
5 738 736 
6 120 119 
7 330 328 
8 291 290 
9 438 437 
10 66 65 
11 615 613 
12 273 273 
13 66 65 
14 552 552 
15 519 517 
16 642 642 
17 6 4 
18 474 472 
19 738 737 
20 570 568 
21 657 656 
22 750 749 
23 330 330 
24 792 790 
25 231 231 
26 453 453 
27 39 38 
28 630 630 
29 216 216 
30 681 679 
31 819 819 
32 312 310 
33 690 690 
34 285 285 
35 468 466 
36 861 859 
37 753 751 
38 957 957 
39 687 685 
40 618 618 
41 507 506 
42 12 12 
43 306 304 
44 585 585 
45 378 377 
46 465 465 
47 939 939 
48 525 523 
49 525 523 
50 33 32 
51 102 101 
52 81 81 
53 675 673 
54 252 251 
55 972 970 
56 90 88 
57 795 793 
58 594 594 
59 447 446 
60 345 345 
61 792 790 
62 12 12 
63 1002 1000 
64 846 844 
65 795 793 
66 99 99 
67 873 871 
68 237 236 
69 411 411 
70 477 476 
71 312 311 
72 558 557 
73 849 847 
74 822 820 
75 318 317 
76 585 584 
77 93 92 
78 324 323 
79 360 358 
80 720 718 
81 330 329 
82 198 196 
83 765 764 
84 753 752 
85 735 735 
86 741 739 
87 666 664 
88 525 525 
89 324 322 
90 837 837 
91 936 936 
92 693 692 
93 690 688 
94 69 67 
95 618 618 
96 783 781 
97 111 111 
98 504 502 
99 936 935 
100 477 475 
101 315 315 
102 108 108 
103 258 257 
104 6 4 
105 261 261 
106 729 729 
107 990 988 
108 912 911 
109 348 348 
110 792 791 
111 489 488 
112 516 516 
113 345 344 
114 438 438 
115 933 932 
116 657 655 
117 201 201 
118 213 211 
119 669 668 
120 582 581 
121 318 316 
122 990 989 
123 582 580 
124 750 749 
125 750 750 
126 363 363 
127 357 355 
128 114 112 
129 792 790 
130 408 407 
131 858 857 
132 402 401 
133 630 630 
134 30 29 
135 768 768 
136 456 454 
137 660 659 
138 396 396 
139 390 389 
140 756 756 
141 993 992 
142 981 979 
143 576 576 
144 846 846 
145 735 734 
146 453 453 
147 465 463 
148 69 69 
149 609 607 
150 351 349 
151 696 695 
152 801 801 
153 744 742 
154 18 18 
155 348 347 
156 855 854 
157 1002 1000 
158 876 875 
159 372 370 
160 888 887 
161 39 37 
162 765 764 
163 204 204 
164 57 55 
165 96 95 
166 471 471 
167 942 941 
168 780 778 
169 864 864 
170 99 99 
171 786 785 
172 234 232 
173 609 608 
174 18 16 
175 78 77 
176 12 10 
177 630 629 
178 216 216 
179 918 916 
180 645 643 
181 585 585 
182 168 168 
183 777 775 
184 969 967 
185 945 943 
186 885 884 
187 477 475 
188 15 14 
189 183 182 
190 654 653 
191 432 431 
192 348 346 
193 348 348 
194 360 358 
195 147 146 
