npieces: 500
capacity: 142677
1 1050 850 
2 358 158 
3 1092 892 
4 1176 876 
5 533 333 
6 1113 913 
7 797 597 
8 1099 899 
9 834 634 
10 666 466 
11 803 603 
12 923 723 
13 863 663 
14 726 426 
15 379 179 
16 796 596 
17 1254 954 
18 234 34 
19 430 230 
20 1137 937 
21 285 85 
22 1023 823 
23 1192 992 
24 568 368 
25 325 125 
26 862 662 
27 1080 780 
28 983 783 
29 574 374 
30 328 128 
31 1153 953 
32 624 424 
33 792 592 
34 1087 887 
35 575 375 
36 989 789 
37 837 637 
38 623 423 
39 1170 970 
40 491 291 
41 496 296 
42 573 373 
43 333 133 
44 699 499 
45 1170 870 
46 931 731 
47 600 400 
48 772 572 
49 1056 856 
50 449 249 
51 491 291 
52 298 98 
53 247 47 
54 677 477 
55 852 552 
56 274 74 
57 774 574 
58 336 36 
59 268 68 
60 1075 875 
61 960 660 
62 382 182 
63 669 469 
64 1013 813 
65 1146 846 
66 237 37 
67 805 605 
68 989 789 
69 624 424 
70 357 157 
71 565 365 
72 783 583 
73 525 325 
74 589 389 
75 418 218 
76 826 626 
77 654 354 
78 605 405 
79 900 700 
80 719 519 
81 703 503 
82 814 614 
83 617 417 
84 594 394 
85 869 669 
86 396 196 
87 882 582 
88 623 423 
89 720 520 
90 834 534 
91 598 398 
92 213 13 
93 1189 989 
94 484 284 
95 540 240 
96 1146 846 
97 1181 981 
98 960 760 
99 204 4 
100 244 44 
101 1236 936 
102 965 765 
103 1150 950 
104 389 189 
105 379 179 
106 539 339 
107 1038 738 
108 636 336 
109 630 330 
110 660 360 
111 549 349 
112 930 630 
113 813 613 
114 767 567 
115 946 746 
116 1073 873 
117 327 127 
118 277 77 
119 1186 986 
120 1143 943 
121 1193 993 
122 1266 966 
123 706 506 
124 247 47 
125 955 755 
126 1032 732 
127 880 680 
128 498 298 
129 907 707 
130 708 408 
131 882 582 
132 1139 939 
133 532 332 
134 882 582 
135 701 501 
136 1031 831 
137 328 128 
138 605 405 
139 1155 955 
140 965 765 
141 574 374 
142 508 308 
143 709 509 
144 1047 847 
145 696 396 
146 622 422 
147 317 117 
148 343 143 
149 972 772 
150 378 78 
151 1084 884 
152 1074 874 
153 995 795 
154 611 411 
155 336 136 
156 576 376 
157 381 181 
158 1125 925 
159 239 39 
160 201 1 
161 354 154 
162 333 133 
163 858 658 
164 809 609 
165 936 636 
166 257 57 
167 787 587 
168 1200 900 
169 954 654 
170 1005 805 
171 1174 974 
172 762 562 
173 294 94 
174 882 682 
175 1099 899 
176 228 28 
177 979 779 
178 378 178 
179 514 314 
180 732 532 
181 1199 999 
182 1161 961 
183 749 549 
184 249 49 
185 301 101 
186 733 533 
187 689 489 
188 976 776 
189 1115 915 
190 943 743 
191 1020 820 
192 883 683 
193 289 89 
194 360 160 
195 1056 856 
196 221 21 
197 312 112 
198 456 156 
199 678 478 
200 460 260 
201 456 156 
202 641 441 
203 1068 868 
204 354 54 
205 1138 938 
206 1200 1000 
207 767 567 
208 955 755 
209 234 34 
210 339 139 
211 1009 809 
212 249 49 
213 213 13 
214 941 741 
215 675 475 
216 994 794 
217 1071 871 
218 1005 805 
219 355 155 
220 759 559 
221 325 125 
222 514 314 
223 375 175 
224 1260 960 
225 960 760 
226 463 263 
227 1152 952 
228 537 337 
229 640 440 
