npieces: 200
capacity: 20192835
1 1627946 9434204 
2 1222819 1072448 
3 7581420 9008654 
4 4478800 6698863 
5 537406 6665928 
6 2872941 555294 
7 4254070 3725801 
8 8875560 9662608 
9 1226795 6350769 
10 5076583 7291070 
11 9668595 2845008 
12 3305695 4867183 
13 9595463 7250696 
14 2732742 3749616 
15 5959171 5826561 
16 5704352 498801 
17 5198858 893481 
18 7152182 22396 
19 6538887 6540997 
20 7741606 4589458 
21 8507470 5411737 
22 9239955 6367844 
23 3651552 3908656 
24 7152764 9676331 
25 2052493 6683465 
26 1768363 3060132 
27 5489588 1679070 
28 9681220 1838636 
29 1506982 3577810 
30 1595261 8749171 
31 4458793 4873398 
32 5346796 2696800 
33 8670872 3117240 
34 852347 9279617 
35 5145768 7192744 
36 9729785 2488109 
37 4764741 5633448 
38 8842187 8746553 
39 9357339 4050160 
40 6105408 4367059 
41 9094320 923451 
42 9293442 3419902 
43 5241518 5435730 
44 6713127 7918634 
45 6857023 5639731 
46 1254375 7768047 
47 4730513 5035358 
48 4305001 871526 
49 2681593 489659 
50 7301686 6917668 
51 8237235 9118507 
52 5836239 9181652 
53 55751 9877289 
54 2583129 9508464 
55 5956232 1111581 
56 4918518 7874588 
57 746551 7406909 
58 5506992 8384031 
59 7574212 6397472 
60 345487 9693054 
61 1834548 9098209 
62 7466954 7532087 
63 3483166 2611180 
64 3215898 2033303 
65 4859599 7531880 
66 2954153 774840 
67 741261 854465 
68 1132970 3433115 
69 1189753 2816720 
70 9815938 7058270 
71 914317 1655722 
72 2097955 7524378 
73 6874181 5115906 
74 7340154 2979803 
75 5958107 2360892 
76 363518 7466557 
77 5625002 3881615 
78 2796265 1179551 
79 9364020 2442837 
80 948868 962183 
81 3165503 7002866 
82 1521818 5263122 
83 4522906 4469599 
84 9690254 4598422 
85 2107517 1222226 
86 231177 2926038 
87 3996302 4966284 
88 2688459 380640 
89 3974784 5677630 
90 4545571 2800775 
91 8396246 521497 
92 5659002 8394489 
93 1455686 2948977 
94 811273 4696572 
95 8105272 6402700 
96 2249387 234057 
97 1637101 5327117 
98 9478604 5390853 
99 6948541 7590264 
100 6478465 2967128 
101 887801 1245921 
102 9064754 5244972 
103 4321903 6825398 
104 6967666 9184388 
105 4975115 2143141 
106 5525615 8742134 
107 8178074 9619115 
108 6432901 8464455 
109 5417002 207035 
110 5640557 7032737 
111 9794958 7285895 
112 820754 1666163 
113 9829502 2130669 
114 321412 1806309 
115 7297370 2549377 
116 5986821 3176567 
117 3851535 4181043 
118 4400577 5296565 
119 3639570 5567261 
120 6612635 6123929 
121 6815626 6163564 
122 5945507 6849917 
123 6900490 6144232 
124 2567587 9716539 
125 9252348 1387553 
126 5459161 7834851 
127 1883289 1588024 
128 9461822 9687960 
129 2273812 4587591 
130 1134213 7826055 
131 2376535 2023406 
132 1235487 9800965 
133 5472868 4503547 
134 2695291 8414020 
135 2468190 1306293 
136 2015308 826802 
137 2604321 4462149 
138 9167490 9934703 
139 3628811 1190466 
140 4165210 3796840 
141 989278 6397783 
142 8617489 3697301 
143 6568126 8211 
144 3191860 3615051 
145 6532692 776653 
146 5327763 7549630 
147 2565269 1793970 
148 9242963 3563031 
149 5584157 3937645 
150 8979491 534830 
151 2325301 7441393 
152 2364807 8896741 
153 9172980 8540262 
154 2182480 9266464 
155 8775937 6596910 
156 2961324 3135204 
157 9539318 9663890 
158 1186777 4677771 
159 3981280 2001038 
160 9496821 2110113 
161 8823523 5462965 
162 198642 8606175 
163 9448186 4833730 
164 6886821 2236866 
165 9871453 5156285 
166 5215613 1627974 
167 5725179 2818375 
168 9329616 4541252 
169 6555558 8842754 
170 3297361 8033893 
171 9023311 4056735 
172 1133598 6070722 
173 7008230 9627397 
174 2244726 9329562 
175 9884771 7922971 
176 1497352 1252527 
177 3271139 9791666 
178 5631206 8307517 
179 6524778 5294866 
180 8448665 4689688 
181 5016775 6669087 
182 8430414 9672161 
183 4976021 3717544 
184 794029 1293284 
185 5516125 7189965 
186 287050 9917585 
187 9541849 3646474 
188 8338612 2117781 
189 2654804 6038372 
190 8061355 9803029 
191 6586157 5293102 
192 8238192 4925831 
193 8597370 8504696 
194 7684276 4498604 
195 1442632 8592917 
196 8388914 9484078 
197 9712641 7345224 
198 4422360 1508690 
199 6099815 1466763 
200 3488800 1790809 
