npieces: 50
capacity: 4309169
1 324 100008 
2 117 100060 
3 855 100038 
4 260 100058 
5 961 100063 
6 850 100011 
7 242 100019 
8 44 100005 
9 258 100076 
10 459 100084 
11 808 100093 
12 924 100029 
13 521 100081 
14 733 100076 
15 993 100041 
16 13 100038 
17 642 100092 
18 833 100076 
19 54 100080 
20 975 100079 
21 842 100007 
22 216 100017 
23 777 100022 
24 447 100054 
25 313 100055 
26 201 100060 
27 71 100070 
28 456 100041 
29 98 100068 
30 776 100050 
31 734 100047 
32 964 100010 
33 112 100014 
34 582 100077 
35 505 100057 
36 538 100059 
37 769 100019 
38 229 100053 
39 921 100040 
40 383 100033 
41 156 100050 
42 506 100031 
43 963 100055 
44 398 100045 
45 724 100080 
46 755 100089 
47 62 100038 
48 786 100098 
49 964 100082 
50 441 100071 
