npieces: 2000
capacity: 573984026
1 639335 739335 
2 590233 690233 
3 417859 517859 
4 704938 804938 
5 961353 1061353 
6 947147 1047147 
7 833314 933314 
8 440007 540007 
9 905715 1005715 
10 166413 266413 
11 590465 690465 
12 726868 826868 
13 137028 237028 
14 409269 509269 
15 444643 544643 
16 609791 709791 
17 142012 242012 
18 655386 755386 
19 596481 696481 
20 114670 214670 
21 239755 339755 
22 605010 705010 
23 809570 909570 
24 144342 244342 
25 276915 376915 
26 380438 480438 
27 18003 118003 
28 243885 343885 
29 448156 548156 
30 330754 430754 
31 289348 389348 
32 596023 696023 
33 549364 649364 
34 791417 891417 
35 740415 840415 
36 312637 412637 
37 849408 949408 
38 193254 293254 
39 279877 379877 
40 507933 607933 
41 398148 498148 
42 475613 575613 
43 916615 1016615 
44 698 100698 
45 578571 678571 
46 624223 724223 
47 98942 198942 
48 284435 384435 
49 394836 494836 
50 378940 478940 
51 754471 854471 
52 738802 838802 
53 650265 750265 
54 555667 655667 
55 509087 609087 
56 95931 195931 
57 441981 541981 
58 24565 124565 
59 910166 1010166 
60 854436 954436 
61 449937 549937 
62 663784 763784 
63 977331 1077331 
64 432707 532707 
65 858499 958499 
66 89799 189799 
67 762244 862244 
68 625666 725666 
69 580003 680003 
70 861127 961127 
71 204128 304128 
72 252784 352784 
73 520723 620723 
74 451796 551796 
75 435228 535228 
76 236466 336466 
77 169611 269611 
78 282458 382458 
79 586150 686150 
80 787415 887415 
81 745478 845478 
82 345823 445823 
83 728129 828129 
84 897481 997481 
85 981325 1081325 
86 61261 161261 
87 346397 446397 
88 903134 1003134 
89 279838 379838 
90 472782 572782 
91 73298 173298 
92 765134 865134 
93 324025 424025 
94 104720 204720 
95 795385 895385 
96 641280 741280 
97 809286 909286 
98 901800 1001800 
99 359 100359 
100 950589 1050589 
101 313062 413062 
102 413074 513074 
103 580551 680551 
104 517638 617638 
105 101012 201012 
106 962390 1062390 
107 507923 607923 
108 202432 302432 
109 525176 625176 
110 294279 394279 
111 109359 209359 
112 614093 714093 
113 783496 883496 
114 544102 644102 
115 111394 211394 
116 847223 947223 
117 915739 1015739 
118 246435 346435 
119 231857 331857 
120 516998 616998 
121 161292 261292 
122 366275 466275 
123 881946 981946 
124 154417 254417 
125 548743 648743 
126 470173 570173 
127 921258 1021258 
128 176753 276753 
129 571251 671251 
130 715710 815710 
131 75579 175579 
132 666800 766800 
133 347388 447388 
134 1452 101452 
135 666190 766190 
136 36385 136385 
137 916539 1016539 
138 83848 183848 
139 357633 457633 
140 648361 748361 
141 266309 366309 
142 983116 1083116 
143 265581 365581 
144 628858 728858 
145 567053 667053 
146 898996 998996 
147 850910 950910 
148 419649 519649 
149 440439 540439 
150 555578 655578 
151 650032 750032 
152 876021 976021 
153 997434 1097434 
154 390905 490905 
155 11202 111202 
156 989904 1089904 
157 321200 421200 
158 47027 147027 
159 576090 676090 
160 791131 891131 
161 309053 409053 
162 400046 500046 
163 456085 556085 
164 910945 1010945 
165 919066 1019066 
166 312953 412953 
167 133705 233705 
168 491269 591269 
169 148221 248221 
170 523276 623276 
171 220793 320793 
172 742320 842320 
173 459559 559559 
174 535565 635565 
175 795059 895059 
176 766818 866818 
177 556745 656745 
178 147311 247311 
179 315018 415018 
180 865130 965130 
181 796692 896692 
182 595637 695637 
183 693484 793484 
184 40753 140753 
185 69084 169084 
186 387989 487989 
187 257695 357695 
188 842160 942160 
189 757031 857031 
190 771639 871639 
191 697692 797692 
192 193410 293410 
193 257368 357368 
194 465052 565052 
195 94536 194536 
196 178771 278771 
197 546163 646163 
198 551068 651068 
199 379403 479403 
200 61880 161880 
201 148620 248620 
202 272072 372072 
203 661583 761583 
204 762265 862265 
205 41681 141681 
206 57774 157774 
207 388503 488503 
208 342281 442281 
209 492464 592464 
210 437818 537818 
211 414649 514649 
212 648310 748310 
213 560102 660102 
214 759097 859097 
215 142458 242458 
216 978172 1078172 
217 427494 527494 
218 561081 661081 
219 204228 304228 
220 954964 1054964 
221 200994 300994 
222 49805 149805 
223 640774 740774 
224 614953 714953 
225 93368 193368 
226 986477 1086477 
227 308136 408136 
228 69899 169899 
229 341436 441436 
230 913017 1013017 
231 519146 619146 
232 43900 143900 
233 266846 366846 
234 997534 1097534 
235 764248 864248 
236 365992 465992 
237 775160 875160 
238 398225 498225 
239 457580 557580 
240 502706 602706 
241 504183 604183 
242 530233 630233 
243 99712 199712 
244 28522 128522 
245 846947 946947 
246 343145 443145 
247 652398 752398 
248 868506 968506 
249 222604 322604 
250 363979 463979 
251 404486 504486 
252 601344 701344 
253 4691 104691 
254 599576 699576 
255 809451 909451 
256 881813 981813 
257 930386 1030386 
258 96963 196963 
259 454154 554154 
260 302860 402860 
261 518505 618505 
262 688502 788502 
263 813944 913944 
264 795798 895798 
265 824742 924742 
266 731891 831891 
267 971111 1071111 
268 213986 313986 
269 58128 158128 
270 642269 742269 
271 741317 841317 
272 805795 905795 
273 100368 200368 
274 916368 1016368 
275 325618 425618 
276 43017 143017 
277 748413 848413 
278 710634 810634 
279 242075 342075 
280 159953 259953 
281 602562 702562 
282 99181 199181 
283 280568 380568 
284 826936 926936 
285 29614 129614 
286 65661 165661 
287 251294 351294 
288 186763 286763 
289 511064 611064 
290 8899 108899 
291 979201 1079201 
292 487514 587514 
293 735213 835213 
294 754804 854804 
295 594122 694122 
296 689866 789866 
297 182424 282424 
298 815660 915660 
299 151505 251505 
300 7114 107114 
301 846860 946860 
302 503860 603860 
303 228600 328600 
304 72862 172862 
305 906673 1006673 
306 376355 476355 
307 878947 978947 
308 438615 538615 
309 858473 958473 
310 554784 654784 
311 53079 153079 
312 564067 664067 
313 89853 189853 
314 1349 101349 
315 926126 1026126 
316 446400 546400 
317 715433 815433 
318 525855 625855 
319 634612 734612 
320 688396 788396 
321 636160 736160 
322 153938 253938 
323 133154 233154 
324 684089 784089 
325 146813 246813 
326 857241 957241 
327 998709 1098709 
328 136476 236476 
329 504168 604168 
330 40300 140300 
331 963561 1063561 
332 557092 657092 
333 399970 499970 
334 741882 841882 
335 334807 434807 
336 234535 334535 
337 314957 414957 
338 424341 524341 
339 222312 322312 
340 809944 909944 
341 964250 1064250 
342 434606 534606 
343 991669 1091669 
344 733653 833653 
345 495984 595984 
346 63925 163925 
347 236797 336797 
348 878109 978109 
349 193718 293718 
350 285410 385410 
351 416194 516194 
352 809951 909951 
353 276477 376477 
354 952082 1052082 
355 704000 804000 
356 137837 237837 
357 394445 494445 
358 122441 222441 
359 49867 149867 
360 416464 516464 
361 580938 680938 
362 274134 374134 
363 930564 1030564 
364 173685 273685 
365 651523 751523 
366 473684 573684 
367 107127 207127 
368 452740 552740 
369 849880 949880 
370 385484 485484 
371 198356 298356 
372 300561 400561 
373 542597 642597 
374 995832 1095832 
375 896712 996712 
376 397675 497675 
377 731023 831023 
378 481571 581571 
379 626104 726104 
380 748242 848242 
381 614089 714089 
382 694252 794252 
383 163354 263354 
384 397895 497895 
385 822339 922339 
386 468521 568521 
387 286511 386511 
388 283963 383963 
389 688976 788976 
390 938727 1038727 
391 836897 936897 
392 70377 170377 
393 869619 969619 
394 960528 1060528 
395 777461 877461 
396 601023 701023 
397 471270 571270 
398 94950 194950 
399 971436 1071436 
400 784055 884055 
401 413126 513126 
402 198891 298891 
403 687548 787548 
404 543365 643365 
405 641182 741182 
406 233635 333635 
407 237158 337158 
408 825833 925833 
409 831566 931566 
410 286705 386705 
411 192564 292564 
412 365860 465860 
413 934039 1034039 
414 88606 188606 
415 550097 650097 
416 547527 647527 
417 630662 730662 
418 863545 963545 
419 604548 704548 
420 542630 642630 
421 379195 479195 
422 618392 718392 
423 322699 422699 
424 775724 875724 
425 39830 139830 
426 328252 428252 
427 932880 1032880 
428 303368 403368 
429 906621 1006621 
430 547731 647731 
431 704074 804074 
432 733830 833830 
433 859659 959659 
434 884566 984566 
435 641459 741459 
436 376 100376 
437 245656 345656 
438 538963 638963 
439 917345 1017345 
440 652050 752050 
441 203681 303681 
442 954693 1054693 
443 701188 801188 
444 483734 583734 
445 437524 537524 
446 337247 437247 
447 736507 836507 
448 451876 551876 
449 644155 744155 
450 311976 411976 
451 465299 565299 
452 318835 418835 
453 66306 166306 
454 296255 396255 
455 227100 327100 
456 584861 684861 
457 286502 386502 
458 506816 606816 
459 905770 1005770 
460 234580 334580 
461 893500 993500 
462 227519 327519 
463 781669 881669 
464 540978 640978 
465 837148 937148 
466 252657 352657 
467 717005 817005 
468 738031 838031 
469 998632 1098632 
470 917483 1017483 
471 481039 581039 
472 929516 1029516 
473 182396 282396 
474 883010 983010 
475 81596 181596 
476 315692 415692 
477 749940 849940 
478 446737 546737 
479 226028 326028 
480 655970 755970 
481 308116 408116 
482 3096 103096 
483 87278 187278 
484 243300 343300 
485 333592 433592 
486 708225 808225 
487 310634 410634 
488 781695 881695 
489 215449 315449 
490 125055 225055 
491 762134 862134 
492 22437 122437 
493 14361 114361 
494 689423 789423 
495 537617 637617 
496 164226 264226 
497 506475 606475 
498 760352 860352 
499 540895 640895 
500 20077 120077 
501 888386 988386 
502 795919 895919 
503 357890 457890 
504 675449 775449 
505 387924 487924 
506 289995 389995 
507 60657 160657 
508 970538 1070538 
509 483754 583754 
510 451160 551160 
511 105976 205976 
512 981572 1081572 
513 592071 692071 
514 708207 808207 
515 191083 291083 
516 716351 816351 
517 891570 991570 
518 657090 757090 
519 440840 540840 
520 66328 166328 
521 298466 398466 
522 43612 143612 
523 476392 576392 
524 571265 671265 
525 77894 177894 
526 509735 609735 
527 180258 280258 
528 835513 935513 
529 492718 592718 
530 160136 260136 
531 254909 354909 
532 237878 337878 
533 773017 873017 
534 33701 133701 
535 737551 837551 
536 647422 747422 
537 620444 720444 
538 922182 1022182 
539 893494 993494 
540 593428 693428 
541 93099 193099 
542 99225 199225 
543 413106 513106 
544 890000 990000 
545 825351 925351 
546 977743 1077743 
547 12958 112958 
548 627400 727400 
549 854660 954660 
550 456421 556421 
551 157129 257129 
552 260394 360394 
553 548598 648598 
554 956221 1056221 
555 866485 966485 
556 693868 793868 
557 909432 1009432 
558 528362 628362 
559 68651 168651 
560 831194 931194 
561 782616 882616 
562 262987 362987 
563 109625 209625 
564 821838 921838 
565 390690 490690 
566 169166 269166 
567 355402 455402 
568 543998 643998 
569 296903 396903 
570 762966 862966 
571 679968 779968 
572 440175 540175 
573 548330 648330 
574 538423 638423 
575 300656 400656 
576 417288 517288 
577 23048 123048 
578 840606 940606 
579 401242 501242 
580 442817 542817 
581 15105 115105 
582 898190 998190 
583 567235 667235 
584 503866 603866 
585 313991 413991 
586 641221 741221 
587 887249 987249 
588 514600 614600 
589 315874 415874 
590 83133 183133 
591 46274 146274 
592 941226 1041226 
593 819805 919805 
594 911182 1011182 
595 371689 471689 
596 392122 492122 
597 270737 370737 
598 740272 840272 
599 291463 391463 
600 953278 1053278 
601 975435 1075435 
602 33503 133503 
603 459394 559394 
604 11838 111838 
605 513885 613885 
606 698455 798455 
607 199620 299620 
608 161905 261905 
609 189438 289438 
610 682111 782111 
611 966451 1066451 
612 789552 889552 
613 633950 733950 
614 812962 912962 
615 709512 809512 
616 423500 523500 
617 193803 293803 
618 630936 730936 
619 671054 771054 
620 967163 1067163 
621 810361 910361 
622 239427 339427 
623 705273 805273 
624 894509 994509 
625 964785 1064785 
626 229557 329557 
627 861281 961281 
628 988605 1088605 
629 450969 550969 
630 839855 939855 
631 393497 493497 
632 725763 825763 
633 127452 227452 
634 645892 745892 
635 661808 761808 
636 416582 516582 
637 215285 315285 
638 639005 739005 
639 10436 110436 
640 713998 813998 
641 530013 630013 
642 558741 658741 
643 281534 381534 
644 152408 252408 
645 360079 460079 
646 670148 770148 
647 214125 314125 
648 145571 245571 
649 490932 590932 
650 400474 500474 
651 246850 346850 
652 128936 228936 
653 609585 709585 
654 44385 144385 
655 970278 1070278 
656 711142 811142 
657 799817 899817 
658 955556 1055556 
659 574196 674196 
660 343899 443899 
661 841135 941135 
662 294446 394446 
663 131542 231542 
664 193231 293231 
665 258988 358988 
666 464939 564939 
667 435583 535583 
668 595593 695593 
669 194985 294985 
670 760300 860300 
671 674434 774434 
672 686245 786245 
673 59226 159226 
674 207878 307878 
675 168462 268462 
676 968958 1068958 
677 502791 602791 
678 705433 805433 
679 946439 1046439 
680 476485 576485 
681 950328 1050328 
682 654254 754254 
683 457409 557409 
684 35571 135571 
685 260029 360029 
686 678330 778330 
687 580059 680059 
688 978139 1078139 
689 700439 800439 
690 113152 213152 
691 614006 714006 
692 399128 499128 
693 163655 263655 
694 528594 628594 
695 527569 627569 
696 615718 715718 
697 730672 830672 
698 571255 671255 
699 847938 947938 
700 645453 745453 
