npieces: 200
capacity: 7995907
1 102304 92253 
2 64895 54825 
3 78309 68383 
4 68692 58632 
5 63690 53641 
6 73634 63719 
7 40443 30490 
8 95466 85417 
9 60331 50354 
10 10164 103 
11 83387 73473 
12 88143 78056 
13 40672 30665 
14 62928 52985 
15 82578 72594 
16 87508 77578 
17 44406 34378 
18 85108 75173 
19 61725 51766 
20 66151 56107 
21 35394 25370 
22 93098 83053 
23 97618 87521 
24 60656 50660 
25 79385 69354 
26 11542 1613 
27 106605 96527 
28 95450 85413 
29 83221 73139 
30 56243 46172 
31 34102 24199 
32 104281 94329 
33 41134 31193 
34 13094 3050 
35 22080 12089 
36 41171 31270 
37 103268 93289 
38 16973 6978 
39 84187 74177 
40 89243 79340 
41 16832 6876 
42 88201 78119 
43 49234 39267 
44 106754 96739 
45 59878 49780 
46 93730 83768 
47 58738 48655 
48 16215 6271 
49 76863 66844 
50 69933 59853 
51 10994 1052 
52 54056 44141 
53 96946 86986 
54 15588 5625 
55 18719 8622 
56 90660 80565 
57 92146 82206 
58 60685 50664 
59 59966 49937 
60 40558 30647 
61 66194 56130 
62 46962 36960 
63 94703 84733 
64 62508 52592 
65 106074 96009 
66 60864 50817 
67 31972 21970 
68 59945 50036 
69 41491 31441 
70 47590 37639 
71 37705 27771 
72 78185 68211 
73 105945 95971 
74 99426 89380 
75 69065 59053 
76 86275 76342 
77 83498 73456 
78 83884 73864 
79 10742 838 
80 71332 61312 
81 25919 15827 
82 49383 39387 
83 87259 77232 
84 108003 98031 
85 77758 67763 
86 99761 89791 
87 36772 26781 
88 105696 95769 
89 90310 80319 
90 57890 47888 
91 74187 64202 
92 19210 9170 
93 59071 49138 
94 90584 80517 
95 73891 63933 
96 83543 73506 
97 81512 71598 
98 47183 37166 
99 24876 14889 
100 83637 73585 
101 80517 70498 
102 13881 3797 
103 75411 65511 
104 57287 47229 
105 102056 92134 
106 28765 18783 
107 20064 10044 
108 47654 37600 
109 56430 46428 
110 100948 90922 
111 109138 99192 
112 102606 92588 
113 73794 63854 
114 43079 33038 
115 98516 88530 
116 55340 45392 
117 100735 90772 
118 98667 88766 
119 70438 60526 
120 48319 38386 
121 84738 74765 
122 39954 30022 
123 70055 60057 
124 69926 59924 
125 66421 56354 
126 65504 55404 
127 77696 67721 
128 10514 465 
129 19238 9320 
130 44006 34096 
131 93607 83583 
132 64442 54494 
133 107908 97884 
134 83586 73677 
135 68435 58534 
136 86047 76075 
137 105410 95494 
138 103154 93208 
139 93689 83603 
140 75052 64961 
141 90904 80888 
142 66417 56382 
143 96014 85956 
144 12435 2532 
145 58623 48526 
146 26813 16807 
147 34269 24195 
148 52174 42224 
149 22063 12142 
150 20903 10903 
151 54456 44418 
152 39702 29726 
153 61476 51527 
154 57421 47497 
155 40907 30975 
156 103377 93437 
157 51829 41779 
158 86887 76916 
159 22154 12191 
160 45743 35770 
161 53829 43798 
162 32690 22696 
163 54628 44659 
164 46687 36763 
165 46156 36158 
166 29849 19759 
167 77116 67192 
168 83419 73405 
169 61639 51715 
170 63538 53518 
171 33692 23760 
172 75346 65371 
173 39821 29830 
174 22980 12899 
175 33856 23820 
176 82870 72968 
177 15593 5651 
178 21456 11430 
179 71487 61539 
180 88537 78513 
181 40225 30208 
182 58385 48394 
183 57660 47705 
184 86724 76669 
185 27834 17742 
186 58362 48314 
187 97920 87899 
188 86858 76942 
189 22524 12549 
190 102809 92734 
191 57165 47263 
192 69160 59232 
193 70503 60505 
194 37668 27605 
195 16564 6566 
196 65122 55047 
197 24921 14985 
198 18374 8411 
199 97904 87932 
200 108693 98610 
