npieces: 500
capacity: 2378361
1 7578 4748 
2 6659 1408 
3 892 5326 
4 9744 4239 
5 1150 7928 
6 1965 9982 
7 326 1993 
8 7704 6672 
9 6075 161 
10 1751 2814 
11 3347 496 
12 8335 9791 
13 951 2376 
14 3254 6832 
15 4643 7393 
16 2928 801 
17 7130 905 
18 4406 2492 
19 839 6341 
20 4758 8194 
21 3102 8313 
22 9091 5380 
23 1392 4032 
24 364 3883 
25 2893 4921 
26 8251 8788 
27 9220 3262 
28 7844 5500 
29 3606 5410 
30 925 5379 
31 9961 8918 
32 636 5600 
33 1288 4680 
34 3515 4465 
35 3080 4568 
36 7001 5453 
37 5669 4600 
38 5771 5833 
39 4027 1664 
40 2752 5427 
41 2816 1083 
42 2530 3246 
43 2398 8306 
44 5879 58 
45 751 9667 
46 9831 1743 
47 3217 3470 
48 473 4950 
49 2777 6731 
50 8374 1028 
51 4291 3835 
52 9071 7492 
53 2327 4025 
54 3337 5760 
55 8120 9901 
56 6822 3916 
57 4295 4957 
58 2128 6335 
59 5972 7328 
60 2559 7630 
61 4644 1553 
62 90 9143 
63 1038 3532 
64 890 5639 
65 7999 8328 
66 1657 9672 
67 9357 5889 
68 7130 6571 
69 1977 8352 
70 9138 4526 
71 3085 5290 
72 2659 2218 
73 4741 4146 
74 5146 891 
75 8235 9788 
76 910 4813 
77 7674 7743 
78 3753 6863 
79 372 2117 
80 900 2423 
81 9039 4914 
82 9690 1586 
83 7546 5279 
84 4798 9606 
85 2333 2722 
86 5225 9574 
87 8718 2572 
88 987 1008 
89 9552 9614 
90 2947 3319 
91 6438 5817 
92 2410 8889 
93 3142 1921 
94 3977 9356 
95 3096 5340 
96 6555 6713 
97 2461 173 
98 5116 4309 
99 2141 1224 
100 257 5384 
101 8153 7553 
102 1698 8780 
103 8063 3974 
104 7314 1412 
105 603 1605 
106 7567 1654 
107 7882 8107 
108 9477 2103 
109 2042 8187 
110 7181 9937 
111 8686 8423 
112 4434 6803 
113 4846 3917 
114 4500 8965 
115 3850 7617 
116 1477 5879 
117 959 739 
118 7601 1013 
119 7362 4733 
120 5627 9145 
121 9818 5020 
122 7539 3837 
123 2730 9064 
124 3235 123 
125 3772 7553 
126 2601 83 
127 681 1656 
128 1262 8616 
129 8772 5751 
130 1477 1319 
131 375 7438 
132 7375 901 
133 4548 2891 
134 123 500 
135 2478 9365 
136 1148 4562 
137 321 5941 
138 1122 4239 
139 4155 1522 
140 4586 984 
141 2830 4631 
142 5777 7909 
143 5678 4259 
144 5940 4219 
145 2020 8221 
146 6467 3758 
147 5157 4226 
148 2499 7799 
149 4573 2877 
150 4995 5758 
151 9685 1457 
152 7223 5157 
153 5364 2214 
154 5248 1088 
155 9265 142 
156 7836 2820 
157 4038 242 
158 5785 5771 
159 7872 8206 
160 4997 3697 
161 3443 2917 
162 8418 975 
163 3370 6210 
164 2229 6258 
165 381 1949 
166 1549 3142 
167 5643 9623 
168 5616 8548 
169 4022 7874 
170 6465 3221 
171 3711 6367 
172 9406 6658 
173 6454 4213 
174 4518 5290 
175 8019 59 
176 9656 6543 
177 2995 4162 
178 4998 1293 
179 8714 4786 
180 6921 5432 
181 935 735 
182 8974 9681 
183 933 8856 
184 1197 1444 
185 1837 7037 
186 9354 6785 
187 8969 3242 
188 980 5173 
189 2164 4916 
190 9835 3253 
191 7005 3598 
192 7936 2759 
193 330 376 
194 1044 8860 
195 2984 7413 
196 3042 9838 
197 4753 4008 
198 9928 402 
199 3575 7115 
200 5296 8281 
201 7404 7179 
202 9646 8441 
203 4116 19 
204 6786 8403 
205 7410 5475 
206 8877 5073 
207 7471 4924 
208 3088 2670 
209 2954 203 
210 9103 1489 
211 6457 7696 
212 8533 280 
213 1213 4667 
214 8065 349 
215 2468 7298 
216 4415 6775 
217 2023 4576 
218 4001 3232 
219 9460 5805 
220 8027 6350 
221 2246 230 
222 655 6289 
223 3712 9417 
224 5197 3608 
225 2009 5360 
226 8364 304 
227 1984 4343 
228 8934 8121 
229 6833 2795 
230 3981 3111 
231 2704 7153 
232 9483 9378 
233 6242 9953 
234 2600 3418 
235 2780 5709 
236 3333 2076 
237 1587 1649 
238 693 681 
239 8674 9289 
240 7211 9897 
241 313 137 
242 2845 8683 
243 8018 6365 
244 9496 7303 
245 1024 6638 
246 5758 5667 
247 4448 5534 
248 7643 5422 
249 9457 2768 
250 5686 6444 
251 1072 8727 
252 818 7215 
253 6668 73 
254 7651 3854 
255 2873 8399 
256 2509 6069 
257 48 6684 
258 7976 8424 
259 8051 5399 
260 8065 4165 
261 9645 5815 
262 4426 1637 
263 7208 219 
264 1058 6335 
265 4521 2067 
266 1983 3050 
267 9494 14 
268 1703 7980 
269 2375 3089 
270 237 6003 
271 9610 3200 
272 7593 671 
273 9744 5180 
274 81 7899 
275 3702 2505 
276 4883 8790 
277 4270 6715 
278 4949 3554 
279 507 7501 
280 4467 7080 
281 6476 6781 
282 8359 5462 
283 7567 5719 
284 6359 3591 
285 8615 1388 
286 8680 5693 
287 6424 4463 
288 7377 6013 
289 5503 3309 
290 8842 1207 
291 4911 2902 
292 1283 2272 
293 8422 6220 
294 9297 5422 
295 6302 7927 
296 2611 9727 
297 5231 6370 
298 6899 6550 
299 3537 6790 
300 6503 1540 
301 5808 6016 
302 263 5519 
303 8520 802 
304 7370 4849 
305 6240 3459 
306 9033 5552 
307 259 595 
308 4485 7253 
309 1417 5040 
310 3300 9707 
311 3204 1918 
312 7334 5942 
313 3302 790 
314 5798 2702 
315 8688 8990 
316 1708 9750 
317 3477 9393 
318 2127 7837 
319 6542 6362 
320 6567 3953 
321 6550 9218 
322 8737 5963 
323 5333 5652 
324 2092 8170 
325 7163 2073 
326 2865 5439 
327 690 4374 
328 7135 6211 
329 3973 8094 
330 9556 6849 
331 751 1892 
332 6520 291 
333 252 433 
334 7186 5212 
335 7133 3150 
336 1950 4623 
337 87 6767 
338 7911 5659 
339 2042 3948 
340 1886 1940 
341 7039 6493 
342 332 5454 
343 9579 914 
344 9236 9736 
345 6161 7836 
346 8529 9683 
347 6339 428 
348 15 3502 
349 7784 2629 
350 7318 5391 
351 1625 4944 
352 9921 1840 
353 6086 1100 
354 1549 7284 
355 6918 4160 
356 5773 1989 
357 9627 8287 
358 1962 8267 
359 8036 4871 
360 7735 3898 
361 6172 8342 
362 3058 73 
363 6111 9881 
364 3383 6378 
365 8909 6098 
366 6015 9115 
367 6567 53 
368 2053 2248 
369 6279 5391 
370 5897 8843 
371 7660 1812 
372 2686 6386 
373 1682 4500 
374 6494 42 
375 7488 5096 
376 637 621 
377 8059 7071 
378 8026 9206 
379 2616 5456 
380 2642 6909 
381 6079 1771 
382 4783 819 
383 9547 512 
384 7902 3483 
385 4958 1403 
386 6558 3331 
387 8673 7739 
388 7524 2958 
389 8664 4062 
390 5788 4832 
391 3940 875 
392 4730 1477 
393 1555 4027 
394 7406 286 
395 6274 6916 
396 9269 1721 
397 9442 4964 
398 7004 4748 
399 6984 934 
400 2944 7741 
401 8606 1284 
402 9649 2129 
403 248 6442 
404 3509 2159 
405 289 9266 
406 184 3968 
407 6628 3058 
408 273 6054 
409 614 5438 
410 2752 8310 
411 3216 6043 
412 9732 8739 
413 6138 2033 
414 3897 8553 
415 3571 4619 
416 878 5874 
417 445 5951 
418 4853 200 
419 7686 612 
420 8819 2328 
421 7265 9349 
422 3111 3727 
423 178 3249 
424 4487 8116 
425 8601 7772 
426 7350 801 
427 5734 7398 
428 3747 7744 
429 4651 8166 
430 1466 9598 
431 3551 6739 
432 7405 6542 
433 4542 2014 
434 5166 1533 
435 5006 3791 
436 2051 3645 
437 1420 1658 
438 5948 6736 
439 2229 1918 
440 256 3267 
441 7601 7562 
442 3235 5924 
443 4585 6380 
444 9685 530 
445 3209 2855 
446 500 7808 
447 1073 4657 
448 2961 7781 
449 2133 5303 
450 4896 851 
451 9412 5421 
452 9257 4481 
453 6886 3173 
454 8491 8007 
455 9263 4554 
456 5520 9814 
457 1792 8731 
458 7516 8034 
459 2141 1519 
460 8703 606 
461 5816 1097 
462 1194 1218 
463 7788 857 
464 2334 2682 
465 214 7516 
466 3408 5566 
467 8590 2402 
468 6152 5498 
469 1972 5962 
470 3321 121 
471 4132 5004 
472 4107 3843 
473 5772 5730 
474 8052 4944 
475 2805 420 
476 1429 5447 
477 8812 8495 
478 832 9016 
479 8581 4769 
480 8648 6547 
481 8693 7715 
482 2657 5891 
483 638 211 
484 2854 8026 
485 1272 157 
486 5769 3977 
487 5450 4950 
488 1028 5724 
489 1527 661 
490 6543 3697 
491 7925 4543 
492 667 8163 
493 8714 8573 
494 8795 9991 
495 7247 9083 
496 5298 4626 
497 4406 9519 
498 1287 8709 
499 2120 9572 
500 133 1014 
