npieces: 100
capacity: 2399
1 515 415 
2 252 152 
3 564 464 
4 560 460 
5 974 874 
6 534 434 
7 995 895 
8 974 874 
9 848 748 
10 479 379 
11 537 437 
12 507 407 
13 529 429 
14 1063 963 
15 643 543 
16 245 145 
17 961 861 
18 644 544 
19 978 878 
20 164 64 
21 455 355 
22 109 9 
23 483 383 
24 157 57 
25 816 716 
26 305 205 
27 284 184 
28 572 472 
29 128 28 
30 413 313 
31 228 128 
32 526 426 
33 825 725 
34 588 488 
35 1040 940 
36 532 432 
37 989 889 
38 312 212 
39 630 530 
40 139 39 
41 153 53 
42 375 275 
43 823 723 
44 881 781 
45 976 876 
46 1026 926 
47 854 754 
48 1058 958 
49 1040 940 
50 223 123 
51 216 116 
52 984 884 
53 758 658 
54 942 842 
55 855 755 
56 721 621 
57 353 253 
58 352 252 
59 495 395 
60 258 158 
61 1093 993 
62 283 183 
63 763 663 
64 234 134 
65 767 667 
66 570 470 
67 413 313 
68 521 421 
69 648 548 
70 401 301 
71 513 413 
72 239 139 
73 824 724 
74 455 355 
75 748 648 
76 1057 957 
77 800 700 
78 276 176 
79 534 434 
80 917 817 
81 323 223 
82 1010 910 
83 257 157 
84 271 171 
85 106 6 
86 575 475 
87 245 145 
88 133 33 
89 1035 935 
90 720 620 
91 394 294 
92 341 241 
93 1013 913 
94 506 406 
95 729 629 
96 198 98 
97 595 495 
98 594 494 
99 752 652 
100 771 671 
