npieces: 10000
capacity: 3248575
1 829 829 
2 966 966 
3 534 534 
4 66 66 
5 912 912 
6 280 280 
7 653 653 
8 288 288 
9 322 322 
10 145 145 
11 587 587 
12 253 253 
13 387 387 
14 609 609 
15 789 789 
16 911 911 
17 99 99 
18 182 182 
19 748 748 
20 750 750 
21 785 785 
22 391 391 
23 189 189 
24 119 119 
25 810 810 
26 91 91 
27 238 238 
28 174 174 
29 842 842 
30 439 439 
31 142 142 
32 360 360 
33 467 467 
34 614 614 
35 162 162 
36 366 366 
37 479 479 
38 962 962 
39 240 240 
40 229 229 
41 899 899 
42 721 721 
43 889 889 
44 771 771 
45 266 266 
46 988 988 
47 224 224 
48 884 884 
49 394 394 
50 433 433 
51 26 26 
52 682 682 
53 336 336 
54 24 24 
55 721 721 
56 835 835 
57 827 827 
58 642 642 
59 569 569 
60 404 404 
61 663 663 
62 325 325 
63 45 45 
64 460 460 
65 273 273 
66 68 68 
67 167 167 
68 651 651 
69 26 26 
70 915 915 
71 3 3 
72 929 929 
73 458 458 
74 273 273 
75 374 374 
76 771 771 
77 434 434 
78 518 518 
79 296 296 
80 599 599 
81 949 949 
82 220 220 
83 379 379 
84 689 689 
85 572 572 
86 569 569 
87 79 79 
88 327 327 
89 837 837 
90 642 642 
91 428 428 
92 607 607 
93 247 247 
94 684 684 
95 107 107 
96 400 400 
97 77 77 
98 748 748 
99 914 914 
100 365 365 
101 308 308 
102 399 399 
103 466 466 
104 814 814 
105 291 291 
106 291 291 
107 910 910 
108 681 681 
109 158 158 
110 788 788 
111 889 889 
112 678 678 
113 7 7 
114 210 210 
115 476 476 
116 32 32 
117 418 418 
118 48 48 
119 804 804 
120 327 327 
121 418 418 
122 648 648 
123 44 44 
124 954 954 
125 333 333 
126 537 537 
127 420 420 
128 729 729 
129 497 497 
130 850 850 
131 566 566 
132 457 457 
133 186 186 
134 681 681 
135 592 592 
136 97 97 
137 810 810 
138 492 492 
139 371 371 
140 865 865 
141 835 835 
142 57 57 
143 559 559 
144 83 83 
145 884 884 
146 185 185 
147 977 977 
148 393 393 
149 333 333 
150 238 238 
151 930 930 
152 46 46 
153 960 960 
154 734 734 
155 365 365 
156 529 529 
157 22 22 
158 24 24 
159 756 756 
160 179 179 
161 107 107 
162 699 699 
163 639 639 
164 554 554 
165 208 208 
166 509 509 
167 419 419 
168 126 126 
169 283 283 
170 913 913 
171 75 75 
172 72 72 
173 237 237 
174 362 362 
175 974 974 
176 339 339 
177 848 848 
178 652 652 
179 173 173 
180 698 698 
181 394 394 
182 218 218 
183 486 486 
184 473 473 
185 394 394 
186 689 689 
187 921 921 
188 88 88 
189 54 54 
190 716 716 
191 903 903 
192 90 90 
193 311 311 
194 193 193 
195 418 418 
196 764 764 
197 722 722 
198 392 392 
199 510 510 
200 968 968 
201 147 147 
202 612 612 
203 482 482 
204 609 609 
205 104 104 
206 434 434 
207 314 314 
208 81 81 
209 575 575 
210 695 695 
211 996 996 
212 463 463 
213 13 13 
214 614 614 
215 172 172 
216 404 404 
217 548 548 
218 446 446 
219 767 767 
220 628 628 
221 752 752 
222 121 121 
223 481 481 
224 250 250 
225 823 823 
226 49 49 
227 75 75 
228 795 795 
229 987 987 
230 414 414 
231 324 324 
232 869 869 
233 789 789 
234 275 275 
235 643 643 
236 761 761 
237 775 775 
238 302 302 
239 6 6 
240 643 643 
241 637 637 
242 597 597 
243 938 938 
244 322 322 
245 553 553 
246 310 310 
247 824 824 
248 371 371 
249 755 755 
250 727 727 
251 416 416 
252 176 176 
253 753 753 
254 316 316 
255 213 213 
256 918 918 
257 280 280 
258 23 23 
259 485 485 
260 700 700 
261 831 831 
262 98 98 
263 115 115 
264 175 175 
265 204 204 
266 600 600 
267 442 442 
268 818 818 
269 294 294 
270 761 761 
271 832 832 
272 563 563 
273 271 271 
274 236 236 
275 692 692 
276 913 913 
277 291 291 
278 999 999 
279 302 302 
280 841 841 
281 369 369 
282 514 514 
283 442 442 
284 744 744 
285 805 805 
286 177 177 
287 513 513 
288 99 99 
289 503 503 
290 928 928 
291 156 156 
292 882 882 
293 532 532 
294 49 49 
295 789 789 
296 251 251 
297 126 126 
298 944 944 
299 300 300 
300 242 242 
301 75 75 
302 416 416 
303 10 10 
304 134 134 
305 359 359 
306 415 415 
307 54 54 
308 759 759 
309 567 567 
310 404 404 
311 570 570 
312 76 76 
313 548 548 
314 849 849 
315 665 665 
316 97 97 
317 183 183 
318 627 627 
319 631 631 
320 349 349 
321 239 239 
322 334 334 
323 556 556 
324 193 193 
325 884 884 
326 806 806 
327 191 191 
328 157 157 
329 911 911 
330 400 400 
331 892 892 
332 13 13 
333 976 976 
334 999 999 
335 657 657 
336 576 576 
337 459 459 
338 506 506 
339 843 843 
340 329 329 
341 632 632 
342 242 242 
343 551 551 
344 958 958 
345 638 638 
346 466 466 
347 879 879 
348 86 86 
349 52 52 
350 895 895 
351 180 180 
352 592 592 
353 396 396 
354 423 423 
355 499 499 
356 886 886 
357 740 740 
358 182 182 
359 53 53 
360 200 200 
361 121 121 
362 531 531 
363 574 574 
364 645 645 
365 130 130 
366 17 17 
367 930 930 
368 597 597 
369 94 94 
370 793 793 
371 255 255 
372 745 745 
373 228 228 
374 445 445 
375 827 827 
376 964 964 
377 365 365 
378 567 567 
379 651 651 
380 803 803 
381 920 920 
382 488 488 
383 292 292 
384 711 711 
385 218 218 
386 757 757 
387 978 978 
388 244 244 
389 791 791 
390 532 532 
391 475 475 
392 777 777 
393 297 297 
394 788 788 
395 63 63 
396 640 640 
397 516 516 
398 458 458 
399 423 423 
400 880 880 
401 628 628 
402 416 416 
403 246 246 
404 149 149 
405 132 132 
406 696 696 
407 640 640 
408 682 682 
409 92 92 
410 910 910 
411 638 638 
412 596 596 
413 446 446 
414 715 715 
415 131 131 
416 855 855 
417 709 709 
418 966 966 
419 663 663 
420 591 591 
421 818 818 
422 29 29 
423 149 149 
424 325 325 
425 644 644 
426 697 697 
427 746 746 
428 817 817 
429 891 891 
430 287 287 
431 725 725 
432 958 958 
433 466 466 
434 907 907 
435 221 221 
436 585 585 
437 575 575 
438 359 359 
439 972 972 
440 299 299 
441 823 823 
442 209 209 
443 230 230 
444 254 254 
445 163 163 
446 739 739 
447 229 229 
448 924 924 
449 129 129 
450 52 52 
451 541 541 
452 755 755 
453 185 185 
454 36 36 
455 391 391 
456 205 205 
457 437 437 
458 308 308 
459 268 268 
460 508 508 
461 691 691 
462 812 812 
463 112 112 
464 11 11 
465 642 642 
466 606 606 
467 864 864 
468 887 887 
469 855 855 
470 959 959 
471 161 161 
472 700 700 
473 43 43 
474 142 142 
475 767 767 
476 700 700 
477 210 210 
478 717 717 
479 470 470 
