npieces: 50
capacity: 11181
1 574 475 
2 945 844 
3 234 134 
4 382 283 
5 348 248 
6 421 321 
7 501 401 
8 806 707 
9 1021 921 
10 775 674 
11 506 407 
12 472 371 
13 644 544 
14 536 436 
15 788 688 
16 121 20 
17 869 769 
18 973 872 
19 618 517 
20 555 454 
21 933 833 
22 835 735 
23 452 352 
24 617 518 
25 461 360 
26 939 840 
27 425 326 
28 716 615 
29 637 537 
30 1043 943 
31 1088 989 
32 567 467 
33 170 71 
34 648 549 
35 299 200 
36 574 473 
37 195 96 
38 231 132 
39 171 72 
40 874 774 
41 807 707 
42 622 521 
43 149 50 
44 985 885 
45 1088 987 
46 150 50 
47 570 469 
48 382 281 
49 551 451 
50 827 728 
