npieces: 1000
capacity: 115309
1 786 385 
2 1113 901 
3 1123 923 
4 1140 963 
5 607 220 
6 878 496 
7 1120 916 
8 133 10 
9 268 41 
10 707 305 
11 572 194 
12 537 170 
13 103 6 
14 920 553 
15 1071 810 
16 932 571 
17 925 561 
18 936 577 
19 851 461 
20 1010 696 
21 607 220 
22 1000 678 
23 1074 815 
24 859 471 
25 490 140 
26 649 253 
27 342 67 
28 1144 974 
29 1099 869 
30 913 543 
31 896 520 
32 930 567 
33 310 55 
34 929 566 
35 506 150 
36 881 500 
37 251 36 
38 531 166 
39 1090 849 
40 1123 922 
41 884 503 
42 1137 956 
43 1099 868 
44 1047 762 
45 1065 797 
46 1059 786 
47 453 119 
48 248 35 
49 714 311 
50 747 344 
51 691 290 
52 410 97 
53 950 598 
54 1146 980 
55 907 535 
56 1115 905 
57 94 5 
58 460 123 
59 875 491 
60 605 218 
61 1120 915 
62 804 405 
63 1035 740 
64 887 508 
65 928 565 
66 774 372 
67 881 500 
68 145 12 
69 826 431 
70 1064 796 
71 1056 780 
72 1057 782 
73 1133 948 
74 1113 900 
75 952 601 
76 1126 929 
77 1011 697 
78 1068 804 
79 758 355 
80 819 422 
81 1114 902 
82 797 397 
83 987 656 
84 732 329 
85 1039 748 
86 1008 691 
87 1150 989 
88 386 86 
89 568 191 
90 797 397 
91 629 237 
92 675 276 
93 944 588 
94 823 427 
95 388 87 
96 1084 837 
97 751 348 
98 1053 775 
99 1017 707 
100 893 515 
101 1093 855 
102 774 372 
103 970 629 
104 944 588 
105 822 426 
106 1002 682 
107 756 353 
108 896 519 
109 952 601 
110 233 31 
111 145 12 
112 255 37 
113 857 468 
114 1053 774 
115 1136 953 
116 689 288 
117 1153 998 
118 564 188 
119 867 481 
120 349 70 
121 962 616 
122 151 13 
123 903 529 
124 1141 966 
125 655 258 
126 342 67 
127 579 199 
128 1033 737 
129 1105 882 
130 777 375 
131 790 389 
132 1083 834 
133 927 563 
134 1120 917 
135 528 164 
136 1131 942 
137 1037 743 
138 1140 964 
139 1101 874 
140 975 636 
141 760 357 
142 1008 691 
143 863 476 
144 1077 822 
145 1149 987 
146 255 37 
147 970 628 
148 1027 726 
149 585 203 
150 900 525 
151 460 123 
152 1002 681 
153 998 674 
154 458 122 
155 913 543 
156 762 359 
157 1080 828 
158 1106 884 
159 877 494 
160 840 448 
161 764 361 
162 675 276 
163 548 177 
164 952 600 
165 830 435 
166 1097 864 
167 59 2 
168 1076 819 
169 728 325 
170 1004 684 
171 304 53 
172 952 601 
173 711 309 
174 1029 729 
175 1126 930 
176 414 99 
177 842 450 
178 828 433 
179 471 129 
180 321 59 
181 1117 910 
182 265 40 
183 628 236 
184 739 336 
185 476 132 
186 528 164 
187 662 264 
188 1089 847 
189 673 274 
190 966 622 
191 299 51 
192 1012 698 
193 662 264 
194 951 599 
195 951 599 
196 1099 868 
197 632 239 
198 932 571 
199 851 461 
200 656 259 
201 849 459 
202 613 224 
203 795 395 
204 760 357 
205 548 177 
206 545 175 
207 753 350 
208 412 98 
209 1086 841 
210 932 570 
211 908 536 
212 496 144 
213 462 124 
214 575 196 
215 765 362 
216 560 185 
217 1085 838 
218 1035 740 
219 339 66 
220 329 62 
221 1035 740 
222 1122 921 
223 1085 838 
224 601 215 
225 1138 959 
226 349 70 
227 791 391 
228 982 648 
229 846 455 
230 1014 703 
231 935 575 
232 1027 726 
233 891 513 
234 412 98 
235 561 186 
236 956 607 
237 1025 721 
238 1085 839 
239 1132 944 
240 900 525 
241 872 488 
242 755 352 
243 732 329 
244 1064 795 
245 640 246 
246 952 601 
247 1032 735 
248 745 342 
249 840 448 
250 840 448 
251 746 343 
252 447 116 
253 989 659 
254 1147 981 
255 467 127 
256 1125 928 
257 1128 934 
258 766 363 
259 958 609 
260 683 283 
261 817 420 
262 1004 685 
263 543 174 
264 928 564 
265 453 119 
266 983 649 
267 1068 804 
268 848 457 
269 1117 910 
270 581 200 
271 592 208 
272 218 27 
273 930 567 
274 627 235 
275 954 604 
276 506 150 
277 192 21 
278 730 327 
279 855 466 
280 1031 733 
281 339 66 
282 801 402 
283 721 318 
284 978 642 
285 720 317 
286 1039 747 
287 641 247 
288 636 243 
289 1147 982 
290 1069 805 
291 985 653 
292 519 158 
293 965 620 
294 647 252 
295 1026 724 
296 906 533 
297 517 157 
298 1117 909 
299 1074 816 
300 717 314 
301 753 350 
302 968 626 
303 951 599 
304 540 172 
305 1100 870 
306 975 636 
307 716 313 
308 111 7 
309 1010 695 
310 1121 918 
311 1109 891 
312 408 96 
313 1004 685 
314 1082 832 
315 1062 791 
316 1141 966 
317 416 100 
318 1148 985 
319 810 412 
320 909 538 
321 990 661 
322 1110 892 
323 1117 908 
324 714 311 
325 471 129 
326 964 619 
327 941 584 
328 1063 794 
329 899 524 
330 349 70 
