npieces: 2000
capacity: 21279907
1 2628 12628 
2 51826 61826 
3 65000 75000 
4 26635 36635 
5 79158 89158 
6 22548 32548 
7 84759 94759 
8 85624 95624 
9 2928 12928 
10 33030 43030 
11 54566 64566 
12 17621 27621 
13 8049 18049 
14 88446 98446 
15 64344 74344 
16 97584 107584 
17 98393 108393 
18 24243 34243 
19 92870 102870 
20 3503 13503 
21 38040 48040 
22 61819 71819 
23 42167 52167 
24 56135 66135 
25 368 10368 
26 90319 100319 
27 62328 72328 
28 87534 97534 
29 64425 74425 
30 95691 105691 
31 97017 107017 
32 79880 89880 
33 8817 18817 
34 60530 70530 
35 18628 28628 
36 46494 56494 
37 11437 21437 
38 42703 52703 
39 28346 38346 
40 18190 28190 
41 94049 104049 
42 26742 36742 
43 29708 39708 
44 34203 44203 
45 16376 26376 
46 73192 83192 
47 74707 84707 
48 86148 96148 
49 16433 26433 
50 37109 47109 
51 3692 13692 
52 4403 14403 
53 69926 79926 
54 14076 24076 
55 29780 39780 
56 57324 67324 
57 31194 41194 
58 81870 91870 
59 7931 17931 
60 31813 41813 
61 84926 94926 
62 63537 73537 
63 49640 59640 
64 34868 44868 
65 27872 37872 
66 30176 40176 
67 81641 91641 
68 35875 45875 
69 49264 59264 
70 28496 38496 
71 89333 99333 
72 3713 13713 
73 79856 89856 
74 92013 102013 
75 85217 95217 
76 13235 23235 
77 16920 26920 
78 66787 76787 
79 82395 92395 
80 86024 96024 
81 94115 104115 
82 18168 28168 
83 36518 46518 
84 95722 105722 
85 52218 62218 
86 74390 84390 
87 94930 104930 
88 9487 19487 
89 13211 23211 
90 74919 84919 
91 9879 19879 
92 93775 103775 
93 56710 66710 
94 16729 26729 
95 1646 11646 
96 60305 70305 
97 39171 49171 
98 4673 14673 
99 73228 83228 
100 93566 103566 
101 68787 78787 
102 7803 17803 
103 77468 87468 
104 7319 17319 
105 21745 31745 
106 36239 46239 
107 54680 64680 
108 65889 75889 
109 30693 40693 
110 66704 76704 
111 70084 80084 
112 58078 68078 
113 37349 47349 
114 26175 36175 
115 8807 18807 
116 76632 86632 
117 14408 24408 
118 76172 86172 
119 20934 30934 
120 54391 64391 
121 14217 24217 
122 10172 20172 
123 1439 11439 
124 45202 55202 
125 29140 39140 
126 67654 77654 
127 15359 25359 
128 61730 71730 
129 24464 34464 
130 51607 61607 
131 77312 87312 
132 59345 69345 
133 11369 21369 
134 83061 93061 
135 78691 88691 
136 5938 15938 
137 91992 101992 
138 45889 55889 
139 92038 102038 
140 69354 79354 
141 45650 55650 
142 68053 78053 
143 73410 83410 
144 34955 44955 
145 63338 73338 
146 41549 51549 
147 51651 61651 
148 7810 17810 
149 100 10100 
150 89795 99795 
151 93541 103541 
152 56710 66710 
153 70519 80519 
154 92114 102114 
155 62887 72887 
156 82513 92513 
157 62109 72109 
158 69020 79020 
159 22831 32831 
160 42540 52540 
161 54266 64266 
162 5191 15191 
163 67866 77866 
164 65698 75698 
165 83879 93879 
166 44738 54738 
167 20894 30894 
168 42070 52070 
169 76250 86250 
170 71653 81653 
171 43902 53902 
172 38225 48225 
173 37940 47940 
174 48214 58214 
175 66760 76760 
176 69939 79939 
177 36294 46294 
178 42696 52696 
179 62415 72415 
180 2251 12251 
181 17217 27217 
182 1886 11886 
183 81889 91889 
184 89570 99570 
185 47193 57193 
186 83438 93438 
187 71428 81428 
188 56881 66881 
189 11316 21316 
190 56576 66576 
191 1009 11009 
192 49523 59523 
193 13685 23685 
194 25877 35877 
195 15213 25213 
196 23316 33316 
197 17856 27856 
198 965 10965 
199 32896 42896 
200 58313 68313 
201 41801 51801 
202 36801 46801 
203 92724 102724 
204 48794 58794 
205 98494 108494 
206 6871 16871 
207 17676 27676 
208 67450 77450 
209 26061 36061 
210 71795 81795 
211 56446 66446 
212 8215 18215 
213 68947 78947 
214 85474 95474 
215 54671 64671 
216 33389 43389 
217 91619 101619 
218 77234 87234 
219 67721 77721 
220 79093 89093 
221 6159 16159 
222 89206 99206 
223 86427 96427 
224 19994 29994 
225 40309 50309 
226 58726 68726 
227 13261 23261 
228 65868 75868 
229 16809 26809 
230 89058 99058 
231 91295 101295 
232 65165 75165 
233 97051 107051 
234 55831 65831 
235 20189 30189 
236 76297 86297 
237 53957 63957 
238 54202 64202 
239 24641 34641 
240 47683 57683 
241 37140 47140 
242 66482 76482 
243 67237 77237 
244 18571 28571 
245 25488 35488 
246 53746 63746 
247 65763 75763 
248 84587 94587 
249 92553 102553 
250 68644 78644 
251 56939 66939 
252 6401 16401 
253 76512 86512 
254 38913 48913 
255 25952 35952 
256 5062 15062 
257 85167 95167 
258 24796 34796 
259 24207 34207 
260 63149 73149 
261 29686 39686 
262 41567 51567 
263 93229 103229 
264 22311 32311 
265 16771 26771 
266 63756 73756 
267 25100 35100 
268 17763 27763 
269 11197 21197 
270 5414 15414 
271 25370 35370 
272 94772 104772 
273 11565 21565 
274 66537 76537 
275 9175 19175 
276 74154 84154 
277 43818 53818 
278 39251 49251 
