npieces: 10000
capacity: 2616212679
1 389687 389687 
2 138144 138144 
3 482120 482120 
4 229204 229204 
5 592034 592034 
6 398522 398522 
7 133231 133231 
8 96346 96346 
9 833748 833748 
10 569251 569251 
11 287957 287957 
12 361743 361743 
13 508525 508525 
14 762739 762739 
15 494399 494399 
16 181217 181217 
17 754733 754733 
18 741184 741184 
19 305574 305574 
20 696824 696824 
21 676099 676099 
22 20385 20385 
23 548687 548687 
24 442377 442377 
25 59380 59380 
26 162125 162125 
27 376968 376968 
28 700552 700552 
29 403620 403620 
30 200225 200225 
31 824128 824128 
32 998714 998714 
33 106437 106437 
34 940800 940800 
35 457988 457988 
36 643368 643368 
37 897561 897561 
38 885012 885012 
39 410898 410898 
40 383791 383791 
41 90341 90341 
42 167091 167091 
43 8667 8667 
44 781173 781173 
45 494388 494388 
46 354846 354846 
47 997530 997530 
48 181110 181110 
49 371844 371844 
50 471971 471971 
51 554444 554444 
52 566652 566652 
53 710930 710930 
54 98658 98658 
55 250187 250187 
56 629933 629933 
57 141053 141053 
58 259564 259564 
59 149323 149323 
60 738814 738814 
61 635929 635929 
62 477767 477767 
63 512239 512239 
64 718406 718406 
65 60563 60563 
66 913678 913678 
67 361737 361737 
68 577005 577005 
69 318460 318460 
70 377781 377781 
71 415085 415085 
72 741571 741571 
73 933300 933300 
74 147819 147819 
75 946288 946288 
76 476397 476397 
77 72628 72628 
78 290520 290520 
79 169794 169794 
80 904313 904313 
81 695863 695863 
82 953158 953158 
83 324005 324005 
84 461715 461715 
85 966470 966470 
86 475739 475739 
87 324681 324681 
88 835409 835409 
89 29727 29727 
90 850308 850308 
91 931142 931142 
92 82793 82793 
93 987969 987969 
94 155758 155758 
95 244341 244341 
96 699010 699010 
97 107031 107031 
98 807086 807086 
99 460332 460332 
100 107367 107367 
101 945598 945598 
102 994561 994561 
103 244692 244692 
104 355416 355416 
105 875125 875125 
106 16749 16749 
107 364072 364072 
108 758523 758523 
109 601824 601824 
110 826758 826758 
111 263179 263179 
112 348272 348272 
113 652089 652089 
114 405580 405580 
115 486982 486982 
116 211714 211714 
117 390804 390804 
118 88754 88754 
119 44894 44894 
120 896825 896825 
121 824588 824588 
122 628666 628666 
123 462030 462030 
124 772620 772620 
125 15951 15951 
126 587259 587259 
127 66790 66790 
128 876531 876531 
129 376323 376323 
130 273668 273668 
131 600448 600448 
132 440475 440475 
133 775508 775508 
134 857243 857243 
135 175322 175322 
136 841459 841459 
137 981532 981532 
138 351390 351390 
139 346133 346133 
140 8803 8803 
